"CSDUID","CDUID","PRUID","area_km2","precip_extrapolated","r20mm_2025","r20mm_2050","cdd_2025","cdd_2050","r1mm_2025","r1mm_2050","sdii_2025","sdii_2050","r95days_2025","r95days_2050","r99days_2025","r99days_2050","r20mm_2025_cd_mean","r20mm_2050_cd_mean","cdd_2025_cd_mean","cdd_2050_cd_mean","r1mm_2025_cd_mean","r1mm_2050_cd_mean","sdii_2025_cd_mean","sdii_2050_cd_mean","r95days_2025_cd_mean","r95days_2050_cd_mean","r99days_2025_cd_mean","r99days_2050_cd_mean","r20mm_2025_pr_mean","r20mm_2050_pr_mean","cdd_2025_pr_mean","cdd_2050_pr_mean","r1mm_2025_pr_mean","r1mm_2050_pr_mean","sdii_2025_pr_mean","sdii_2050_pr_mean","r95days_2025_pr_mean","r95days_2050_pr_mean","r99days_2025_pr_mean","r99days_2050_pr_mean","r20mm_2025_pctile_national","r20mm_2050_pctile_national","cdd_2025_pctile_national","cdd_2050_pctile_national","r1mm_2025_pctile_national","r1mm_2050_pctile_national","sdii_2025_pctile_national","sdii_2050_pctile_national","r95days_2025_pctile_national","r95days_2050_pctile_national","r99days_2025_pctile_national","r99days_2050_pctile_national"
"4715099","4715","47",2578.72347539282,FALSE,2,1.82191780821918,23.2328767123288,24.1095890410959,90.5890410958904,87.6986301369863,4.88125500613696,4.69047394843951,4.65753424657534,4.41095890410959,1,0.89041095890411,1.78418155752582,1.54256892128482,25.1353237194647,24.2517694559601,83.9253919750061,83.2547508300704,4.57523222255845,4.59748397808951,4.20161421972198,4.1170128622435,0.997351937162256,0.896278634909807,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,20,68.3,77.1,25.8,20.9,35.6,25.2,26.8,19.9,35.5,6.7
"4715820","4715","47",1.18171436597217,FALSE,2,1,24,23,83,80,4.50010967254639,4.63931179046631,4,5,1,1,1.78418155752582,1.54256892128482,25.1353237194647,24.2517694559601,83.9253919750061,83.2547508300704,4.57523222255845,4.59748397808951,4.20161421972198,4.1170128622435,0.997351937162256,0.896278634909807,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,10.9,72.8,68.7,14.7,10.7,17.5,22.7,14.9,28.9,35.5,24.8
"4715844","4715","47",55.8044957912788,FALSE,2,1,25,23.6666666666667,79.8333333333333,81.6666666666667,4.49195694923401,4.45185438791911,4,4,1,1,1.78418155752582,1.54256892128482,25.1353237194647,24.2517694559601,83.9253919750061,83.2547508300704,4.57523222255845,4.59748397808951,4.20161421972198,4.1170128622435,0.997351937162256,0.896278634909807,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,10.9,78.9,72.6,10.9,12.3,17.2,15.1,14.9,12.9,35.5,24.8
"4712011","4712","47",752.393971708795,FALSE,1.2,1,30.56,28.64,70.56,72.16,4.54976503372192,4.53028957366943,3.32,2.76,1,0.96,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,17,10.9,97.2,96.1,2,3,20.1,17.8,4.4,0.2,35.5,7.5
"4712012","4712","47",0.977621071591164,FALSE,1,1,31,29,69,69,4.50195503234863,4.56047964096069,3,2,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,97.7,96.9,1.2,1.6,17.6,18.8,1.9,0,35.5,24.8
"4712014","4712","47",0.690312562038658,FALSE,1,1,31,29,68,71,4.43481683731079,4.5071587562561,3,2,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,97.7,96.9,0.9,2.4,15,17.2,1.9,0,35.5,24.8
"4712016","4712","47",2.59765727572492,FALSE,1,1,30.5,29,70,72.5,4.39148235321045,4.53112053871155,3,2.5,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,97,96.9,1.7,3.1,13.8,17.8,1.9,0.1,35.5,24.8
"4712019","4712","47",0.707105205318216,FALSE,1,1,32,29,72.5,73.5,4.4053418636322,4.46598243713379,3,3,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,98.6,96.9,3.1,3.8,14,15.6,1.9,2.6,35.5,24.8
"4713098","4713","47",2.14064059420527,FALSE,1,2,26,25,76.5,82.5,4.49393963813782,4.64256834983826,5,5,0,1,1.45891253732069,1.66937906816441,29.6751097731073,27.6609429761582,72.4661392076969,74.2433733513081,4.56017617290851,4.7023222367902,4.11110071861812,4.00561165640005,0.642920846441783,0.998272338780361,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,28.9,83.4,82.7,6.7,13.2,17.2,22.9,31.4,28.9,1.6,24.8
"4707074","4707","47",2.07614467813992,FALSE,1,1,30,28,72,74,4.69094324111938,4.30908727645874,3,3,1,0,1.16123368529489,1.03552245413658,29.6165214230844,28.1778211433592,74.1310032694592,75.0709615360948,4.62402856041855,4.4305021976777,3.30092216312875,2.99493935278608,0.919631744860576,0.276725712800939,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,95.8,94.8,2.8,4.2,27.5,11.2,1.9,2.6,35.5,1.5
"4707076","4707","47",851.635795135347,FALSE,1.25,1,29.25,27.4166666666667,74.25,75.9166666666667,4.68595095475515,4.36939972639084,3,3,1,0,1.16123368529489,1.03552245413658,29.6165214230844,28.1778211433592,74.1310032694592,75.0709615360948,4.62402856041855,4.4305021976777,3.30092216312875,2.99493935278608,0.919631744860576,0.276725712800939,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,17.3,10.9,94.4,93.4,4.5,6,27.2,12.6,1.9,2.6,35.5,1.5
"4707077","4707","47",0.650137433774159,FALSE,2,1,29,24,74,77,4.81054496765137,4.39846563339233,3,3,1,0,1.16123368529489,1.03552245413658,29.6165214230844,28.1778211433592,74.1310032694592,75.0709615360948,4.62402856041855,4.4305021976777,3.30092216312875,2.99493935278608,0.919631744860576,0.276725712800939,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,10.9,93.3,75.3,4.2,7.4,33.4,13.3,1.9,2.6,35.5,1.5
"4707091","4707","47",892.02558764462,FALSE,1.53333333333333,1.16666666666667,29.2,27.0333333333333,75.4666666666667,76.1666666666667,4.62378319104513,4.47852099736532,3.16666666666667,3.1,1,0,1.16123368529489,1.03552245413658,29.6165214230844,28.1778211433592,74.1310032694592,75.0709615360948,4.62402856041855,4.4305021976777,3.30092216312875,2.99493935278608,0.919631744860576,0.276725712800939,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,19.2,16.4,94.4,93,5.5,6.7,23.9,16,4,5,35.5,1.5
"4706094","4706","47",0.845880065735353,FALSE,2,2,30,24,81,84,4.68859958648682,4.48944187164307,4,4,1,1,1.96218255589442,1.8717281586579,27.0780708912312,25.6039882982792,80.9050027952551,79.125488453911,4.67877350381934,4.5945945284479,3.75089665933874,3.56675102275582,0.967843431221568,0.813798631179492,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,95.8,75.3,12.7,15.1,27.3,16.5,14.9,12.9,35.5,24.8
"4706096","4706","47",825.673341154992,FALSE,2.375,2,27.7083333333333,24.25,82.5,84.1666666666667,4.79738579193751,4.81399285793304,4.04166666666667,4,0.875,1,1.96218255589442,1.8717281586579,27.0780708912312,25.6039882982792,80.9050027952551,79.125488453911,4.67877350381934,4.5945945284479,3.75089665933874,3.56675102275582,0.967843431221568,0.813798631179492,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,38.7,28.9,89.1,77.6,14.1,15.6,32.7,32,21.6,12.9,8.1,24.8
"4706097","4706","47",1.37824878803281,FALSE,2,2,28,25,81,84,4.73606872558594,4.68900537490845,4,4,1,1,1.96218255589442,1.8717281586579,27.0780708912312,25.6039882982792,80.9050027952551,79.125488453911,4.67877350381934,4.5945945284479,3.75089665933874,3.56675102275582,0.967843431221568,0.813798631179492,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,90.2,82.7,12.7,15.1,30,25.1,14.9,12.9,35.5,24.8
"4706098","4706","47",0.683916570262554,FALSE,3,2,29,25,80,81,4.87729120254517,4.88030767440796,4,4,1,1,1.96218255589442,1.8717281586579,27.0780708912312,25.6039882982792,80.9050027952551,79.125488453911,4.67877350381934,4.5945945284479,3.75089665933874,3.56675102275582,0.967843431221568,0.813798631179492,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,42.5,28.9,93.3,82.7,11.3,11.7,35.5,35.4,14.9,12.9,35.5,24.8
"5933824","5933","59",0.185855093320973,FALSE,0.5,1,22.5,23.5,123,127,4.31600451469421,4.44161248207092,6.5,7,1,1,0.402275545586194,0.736567952283943,19.4607155633313,19.4571227119592,136.270226501068,139.651133991017,4.20274787192087,4.34408911756331,7.11630101835824,7.85366540083728,1.23926825368914,1.59594227839607,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,7.6,10.9,63.8,71.9,42.2,42.5,12.4,14.7,45,40.9,35.5,24.8
"5933825","5933","59",0.687077145560337,FALSE,0,1,22,23,121,124,4.23171949386597,4.34214544296265,6,7,1,1,0.402275545586194,0.736567952283943,19.4607155633313,19.4571227119592,136.270226501068,139.651133991017,4.20274787192087,4.34408911756331,7.11630101835824,7.85366540083728,1.23926825368914,1.59594227839607,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,3.3,10.9,61.8,68.7,41.4,41.4,11.3,12,40.5,40.9,35.5,24.8
"5933828","5933","59",4.28147550020821,FALSE,0,0,28.5,26.5,87.5,88.5,3.2717353105545,3.3212651014328,4.5,4,0,1,0.402275545586194,0.736567952283943,19.4607155633313,19.4571227119592,136.270226501068,139.651133991017,4.20274787192087,4.34408911756331,7.11630101835824,7.85366540083728,1.23926825368914,1.59594227839607,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,3.3,2.2,91.8,90.3,21.2,22.2,1.8,1.5,25.7,12.9,1.6,24.8
"5933829","5933","59",0.0964188107830754,FALSE,0,1,22,23,121,124,4.23171949386597,4.34214544296265,6,7,1,1,0.402275545586194,0.736567952283943,19.4607155633313,19.4571227119592,136.270226501068,139.651133991017,4.20274787192087,4.34408911756331,7.11630101835824,7.85366540083728,1.23926825368914,1.59594227839607,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,3.3,10.9,61.8,68.7,41.4,41.4,11.3,12,40.5,40.9,35.5,24.8
"5901806","5901","59",11.1593335755053,FALSE,0,1,18.5,19.5,125.5,124.5,4.07663345336914,4.32912540435791,5.5,6.5,1,1,1.82849789215591,2.02106586634608,18.3515773327482,17.8441069333746,142.412765713707,140.908171448035,5.06052763087665,5.26498127944636,7.22704418339511,7.88961996498875,1.30831193252104,1.62912121995523,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,3.3,10.9,51.9,55.7,43.3,41.6,9.3,11.6,36.6,38.5,35.5,24.8
"5919016","5919","59",9.7065425007874,FALSE,28,34.6666666666667,23,22,172.666666666667,172,11.8088928858439,12.4411938985189,10,9.33333333333333,2,2,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,98.6,99,66.5,63.5,94.7,93.7,98.9,98.8,97.2,69.8,88.3,64.1
"5919017","5919","59",107.33363355366,FALSE,18.3,21.2,26.3,24.8,159.9,159.3,9.262109375,9.71107039451599,8.4,8.9,1.2,1.4,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,96.6,96.9,84.8,80.4,81,76.9,96.3,96.6,73.2,57.8,65.4,44.3
"5919021","5919","59",14.5183949262605,FALSE,16,18,27.25,26.25,155.75,156,8.71515035629272,9.16767418384552,7.75,8.75,1,1.25,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,94.7,95.6,87.9,89.7,76.4,72.4,94.6,95,60.4,56.2,35.5,43.4
"5919033","5919","59",2037.325023299,FALSE,33.5818181818182,38.5090909090909,22.0181818181818,20.0909090909091,176.345454545455,175.272727272727,12.8447519128973,13.6203981399536,9.6,10.2909090909091,1.85454545454545,1.90909090909091,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,99.1,99.1,62.8,57.8,96.2,95.5,99.3,99.3,93.7,87.7,76.9,48.5
"5903019","5903","59",0.927293997935403,FALSE,2,2,18,19,152,156,5.29537725448608,5.39342403411865,8,8,2,2,2.10593008638709,1.9811527426943,17.9400222375004,18.0449276055418,161.406034039514,164.990358185281,5.46405119250868,5.60007601552166,8.92749793743166,9.68270928028477,2.18027409881031,2.00023162836113,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,29.6,28.9,51,54.5,70.6,72.4,42.8,43.1,65.4,47.2,88.3,64.1
"5903023","5903","59",3.31802909632339,FALSE,1.5,1.5,19,18.5,148,155.5,5.13373017311096,5.24830591678619,7.5,8.75,2.5,2,2.10593008638709,1.9811527426943,17.9400222375004,18.0449276055418,161.406034039514,164.990358185281,5.46405119250868,5.60007601552166,8.92749793743166,9.68270928028477,2.18027409881031,2.00023162836113,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,18.8,18.2,52.7,53.4,64.6,71.8,40,41.7,57.5,56.2,99.8,64.1
