"csd","date","topic","t_total","t_single","t_semi","t_row","t_apt","h_total","h_single","h_semi","h_row","h_apt","r_total","r_single","r_semi","r_row","r_apt","co_total","co_single","co_semi","co_row","co_apt","cp_total","cp_single","cp_semi","cp_row","cp_apt"
"3528018","2013-07-01","under construction",25,18,4,3,0,25,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2014-07-01","under construction",35,23,2,10,0,35,23,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2015-07-01","under construction",52,15,2,11,24,23,15,2,6,0,0,0,0,0,0,29,0,0,5,24,0,0,0,0,0
"3528018","2016-07-01","under construction",130,80,2,18,30,93,80,2,11,0,6,0,0,0,6,31,0,0,7,24,0,0,0,0,0
"3528018","2017-07-01","under construction",155,75,4,64,12,155,75,4,64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2018-07-01","under construction",101,57,2,42,0,100,56,2,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3528018","2019-07-01","under construction",80,34,4,42,0,78,32,4,42,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"3528018","2020-07-01","under construction",106,19,0,87,0,106,19,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2021-07-01","under construction",56,42,14,0,0,56,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2022-07-01","under construction",49,45,4,0,0,49,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528018","2023-07-01","under construction",786,560,100,109,17,768,559,100,109,0,3,0,0,0,3,15,1,0,0,14,0,0,0,0,0
"3528018","2024-07-01","under construction",1068,704,114,233,17,1050,703,114,233,0,3,0,0,0,3,15,1,0,0,14,0,0,0,0,0
"3528018","2025-07-01","under construction",192,53,2,137,0,192,53,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1990-07-01","starts",102,46,19,37,0,61,46,15,0,0,37,0,0,37,0,4,0,4,0,0,0,0,0,0,0
"3528052","1991-07-01","starts",49,12,2,7,28,21,12,2,7,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0
"3528052","1992-07-01","starts",160,36,32,92,0,43,35,8,0,0,101,1,22,78,0,16,0,2,14,0,0,0,0,0,0
"3528052","1993-07-01","starts",44,35,4,5,0,39,35,4,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"3528052","1994-07-01","starts",60,54,6,0,0,60,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1995-07-01","starts",22,22,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1996-07-01","starts",16,16,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1997-07-01","starts",21,21,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1998-07-01","starts",23,23,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1999-07-01","starts",14,10,4,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2000-07-01","starts",22,15,0,7,0,22,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2001-07-01","starts",287,228,2,57,0,228,228,0,0,0,0,0,0,0,0,59,0,2,57,0,0,0,0,0,0
"3528052","2002-07-01","starts",92,84,0,8,0,84,84,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0
"3528052","2003-07-01","starts",173,92,0,49,32,112,92,0,20,0,0,0,0,0,0,61,0,0,29,32,0,0,0,0,0
"3528052","2004-07-01","starts",494,422,18,54,0,439,421,18,0,0,0,0,0,0,0,55,1,0,54,0,0,0,0,0,0
"3528052","2005-07-01","starts",430,369,24,33,4,399,368,24,7,0,4,0,0,0,4,27,1,0,26,0,0,0,0,0,0
"3528052","2006-07-01","starts",357,301,12,44,0,321,301,12,8,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0
"3528052","2007-07-01","starts",342,293,18,31,0,323,293,18,12,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0
"3528052","2008-07-01","starts",223,193,10,20,0,203,193,10,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0
"3528052","2009-07-01","starts",175,149,4,22,0,157,149,4,4,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0
"3528052","2010-07-01","starts",214,188,6,20,0,199,188,6,5,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
"3528052","2011-07-01","starts",214,189,16,9,0,214,189,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2012-07-01","starts",220,164,16,25,15,185,163,16,6,0,15,0,0,0,15,20,1,0,19,0,0,0,0,0,0
"3528052","2013-07-01","starts",244,187,8,33,16,200,187,8,5,0,31,0,0,15,16,13,0,0,13,0,0,0,0,0,0
"3528052","2014-07-01","starts",284,184,28,62,10,223,184,28,11,0,10,0,0,0,10,51,0,0,51,0,0,0,0,0,0
"3528052","2015-07-01","starts",275,216,24,35,0,268,213,24,31,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0
"3528052","2016-07-01","starts",402,262,24,46,70,317,258,24,35,0,70,0,0,0,70,15,4,0,11,0,0,0,0,0,0
"3528052","2017-07-01","starts",373,292,8,71,2,288,251,8,29,0,2,0,0,0,2,83,41,0,42,0,0,0,0,0,0
"3528052","2018-07-01","starts",246,178,6,62,0,170,154,6,10,0,15,0,0,15,0,61,24,0,37,0,0,0,0,0,0
"3528052","2019-07-01","starts",344,163,8,117,56,241,156,6,79,0,21,0,0,21,0,82,7,2,17,56,0,0,0,0,0
"3528052","2020-07-01","starts",373,174,18,178,3,345,174,18,153,0,0,0,0,0,0,28,0,0,25,3,0,0,0,0,0
"3528052","2021-07-01","starts",378,206,20,101,51,299,205,20,74,0,51,0,0,0,51,28,1,0,27,0,0,0,0,0,0
"3528052","2022-07-01","starts",266,203,50,13,0,258,199,50,9,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0
"3528052","2023-07-01","starts",141,116,24,0,1,139,115,24,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3528052","2024-07-01","starts",165,109,14,42,0,164,108,14,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3528052","2025-07-01","starts",306,77,18,6,205,101,77,18,6,0,205,0,0,0,205,0,0,0,0,0,0,0,0,0,0
"3528052","1990-07-01","completions",142,58,10,38,36,64,58,6,0,0,30,0,0,30,0,48,0,4,8,36,0,0,0,0,0
"3528052","1991-07-01","completions",32,15,10,7,0,25,15,10,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"3528052","1992-07-01","completions",172,31,28,85,28,43,30,6,7,0,129,1,22,78,28,0,0,0,0,0,0,0,0,0,0
"3528052","1993-07-01","completions",57,32,6,19,0,36,32,4,0,0,0,0,0,0,0,21,0,2,19,0,0,0,0,0,0
"3528052","1994-07-01","completions",63,57,6,0,0,63,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1995-07-01","completions",23,23,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1996-07-01","completions",10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1997-07-01","completions",20,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1998-07-01","completions",9,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1999-07-01","completions",8,6,2,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2000-07-01","completions",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2001-07-01","completions",134,76,2,56,0,83,76,0,7,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0
"3528052","2002-07-01","completions",283,278,1,4,0,279,278,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
"3528052","2003-07-01","completions",185,167,2,16,0,173,167,2,4,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0
"3528052","2004-07-01","completions",419,297,12,78,32,325,297,12,16,0,0,0,0,0,0,94,0,0,62,32,0,0,0,0,0
"3528052","2005-07-01","completions",570,521,22,27,0,537,515,22,0,0,7,0,0,7,0,26,6,0,20,0,0,0,0,0,0
"3528052","2006-07-01","completions",386,331,20,31,4,361,329,20,12,0,4,0,0,0,4,21,2,0,19,0,0,0,0,0,0
"3528052","2007-07-01","completions",337,281,6,50,0,295,281,6,8,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0
"3528052","2008-07-01","completions",284,234,18,32,0,256,234,18,4,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0
"3528052","2009-07-01","completions",173,148,10,15,0,162,148,10,4,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0
"3528052","2010-07-01","completions",173,150,0,23,0,150,150,0,0,0,7,0,0,7,0,16,0,0,16,0,0,0,0,0,0
"3528052","2011-07-01","completions",188,167,16,5,0,187,166,16,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3528052","2012-07-01","completions",234,215,10,9,0,231,212,10,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"3528052","2013-07-01","completions",232,173,18,38,3,208,171,18,19,0,15,0,0,12,3,9,2,0,7,0,0,0,0,0,0
"3528052","2014-07-01","completions",309,186,28,75,20,222,186,28,8,0,35,0,0,15,20,52,0,0,52,0,0,0,0,0,0
"3528052","2015-07-01","completions",223,185,10,22,6,210,182,10,18,0,6,0,0,0,6,7,3,0,4,0,0,0,0,0,0
"3528052","2016-07-01","completions",355,235,24,26,70,281,235,24,22,0,70,0,0,0,70,4,0,0,4,0,0,0,0,0,0
"3528052","2017-07-01","completions",316,272,24,20,0,286,250,24,12,0,0,0,0,0,0,30,22,0,8,0,0,0,0,0,0
"3528052","2018-07-01","completions",261,196,0,63,2,190,167,0,23,0,2,0,0,0,2,69,29,0,40,0,0,0,0,0,0
"3528052","2019-07-01","completions",270,194,8,68,0,197,168,8,21,0,20,0,0,20,0,53,26,0,27,0,0,0,0,0,0
"3528052","2020-07-01","completions",287,153,16,118,0,220,149,14,57,0,6,0,0,6,0,61,4,2,55,0,0,0,0,0,0
"3528052","2021-07-01","completions",433,184,16,174,59,316,183,16,117,0,3,0,0,0,3,114,1,0,57,56,0,0,0,0,0
"3528052","2022-07-01","completions",332,190,42,49,51,261,188,42,31,0,51,0,0,0,51,20,2,0,18,0,0,0,0,0,0
"3528052","2023-07-01","completions",140,120,16,4,0,137,119,14,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
"3528052","2024-07-01","completions",3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"3528052","2025-07-01","completions",441,264,56,116,5,390,262,56,72,0,49,0,0,44,5,2,2,0,0,0,0,0,0,0,0
"3528052","1990-07-01","under construction",32,17,8,7,0,25,17,8,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"3528052","1991-07-01","under construction",49,14,0,7,28,21,14,0,7,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0
"3528052","1992-07-01","under construction",35,17,4,14,0,19,17,2,0,0,0,0,0,0,0,16,0,2,14,0,0,0,0,0,0
"3528052","1993-07-01","under construction",20,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1994-07-01","under construction",17,17,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1995-07-01","under construction",16,16,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1996-07-01","under construction",22,22,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1997-07-01","under construction",23,23,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1998-07-01","under construction",37,37,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","1999-07-01","under construction",43,41,2,0,0,43,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2000-07-01","under construction",64,55,2,7,0,64,55,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3528052","2001-07-01","under construction",467,454,5,8,0,459,454,5,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0
"3528052","2002-07-01","under construction",274,260,2,12,0,262,260,2,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0
"3528052","2003-07-01","under construction",262,185,0,45,32,201,185,0,16,0,0,0,0,0,0,61,0,0,29,32,0,0,0,0,0
"3528052","2004-07-01","under construction",336,310,6,20,0,315,309,6,0,0,0,0,0,0,0,21,1,0,20,0,0,0,0,0,0
"3528052","2005-07-01","under construction",195,155,10,26,4,171,154,10,7,0,4,0,0,0,4,20,1,0,19,0,0,0,0,0,0
"3528052","2006-07-01","under construction",167,125,2,40,0,131,125,2,4,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0
"3528052","2007-07-01","under construction",173,137,14,22,0,159,137,14,8,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0
"3528052","2008-07-01","under construction",111,95,6,10,0,105,95,6,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0
"3528052","2009-07-01","under construction",114,95,2,17,0,101,95,2,4,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
"3528052","2010-07-01","under construction",155,133,8,14,0,150,133,8,9,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"3528052","2011-07-01","under construction",177,151,8,18,0,172,151,8,13,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"3528052","2012-07-01","under construction",159,96,14,34,15,119,95,14,10,0,15,0,0,0,15,25,1,0,24,0,0,0,0,0,0
"3528052","2013-07-01","under construction",171,107,6,42,16,122,107,6,9,0,31,0,0,15,16,18,0,0,18,0,0,0,0,0,0
"3528052","2014-07-01","under construction",127,95,6,20,6,113,95,6,12,0,6,0,0,0,6,8,0,0,8,0,0,0,0,0,0
"3528052","2015-07-01","under construction",179,126,20,33,0,171,126,20,25,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0
"3528052","2016-07-01","under construction",224,151,20,53,0,205,147,20,38,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
"3528052","2017-07-01","under construction",267,157,4,104,2,192,133,4,55,0,2,0,0,0,2,73,24,0,49,0,0,0,0,0,0
"3528052","2018-07-01","under construction",244,134,10,100,0,162,112,10,40,0,15,0,0,15,0,67,22,0,45,0,0,0,0,0,0
"3528052","2019-07-01","under construction",307,102,10,139,56,203,97,8,98,0,6,0,0,6,0,98,5,2,35,56,0,0,0,0,0
"3528052","2020-07-01","under construction",383,121,14,189,59,317,120,14,183,0,0,0,0,0,0,66,1,0,6,59,0,0,0,0,0
"3528052","2021-07-01","under construction",314,140,20,103,51,250,139,20,91,0,51,0,0,0,51,13,1,0,12,0,0,0,0,0,0
"3528052","2022-07-01","under construction",250,153,28,69,0,247,150,28,69,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"3528052","2023-07-01","under construction",221,127,28,65,1,219,126,28,65,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3528052","2024-07-01","under construction",386,236,42,107,1,383,234,42,107,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"3528052","2025-07-01","under construction",254,48,6,0,200,54,48,6,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0
"3529005","2000-07-01","starts",243,187,30,26,0,213,187,26,0,0,0,0,0,0,0,30,0,4,26,0,0,0,0,0,0
"3529005","2001-07-01","starts",260,157,40,63,0,197,157,40,0,0,0,0,0,0,0,63,0,0,63,0,0,0,0,0,0
"3529005","2002-07-01","starts",243,182,30,31,0,216,182,30,4,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0
"3529005","2003-07-01","starts",213,187,26,0,0,213,187,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2004-07-01","starts",345,258,24,63,0,285,258,24,3,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0
"3529005","2005-07-01","starts",260,229,22,7,2,258,229,22,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3529005","2006-07-01","starts",141,141,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2007-07-01","starts",172,166,0,6,0,172,166,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2008-07-01","starts",143,109,0,13,21,122,109,0,13,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0
"3529005","2009-07-01","starts",79,72,0,6,1,78,72,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3529005","2010-07-01","starts",102,83,0,19,0,89,83,0,6,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
"3529005","2011-07-01","starts",123,102,0,21,0,102,102,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0
"3529005","2012-07-01","starts",127,110,2,12,3,115,110,2,0,3,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0
"3529005","2013-07-01","starts",120,92,2,26,0,97,92,2,3,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0
"3529005","2014-07-01","starts",149,114,2,33,0,101,99,2,0,0,0,0,0,0,0,48,15,0,33,0,0,0,0,0,0
"3529005","2015-07-01","starts",167,83,14,70,0,166,82,14,70,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3529005","2016-07-01","starts",122,115,4,3,0,122,115,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2017-07-01","starts",122,109,4,9,0,122,109,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2018-07-01","starts",458,305,10,143,0,424,305,8,111,0,0,0,0,0,0,34,0,2,32,0,0,0,0,0,0
"3529005","2019-07-01","starts",253,145,10,94,4,206,137,10,59,0,0,0,0,0,0,47,8,0,35,4,0,0,0,0,0
"3529005","2020-07-01","starts",606,407,52,137,10,549,404,52,93,0,0,0,0,0,0,57,3,0,44,10,0,0,0,0,0
"3529005","2021-07-01","starts",388,227,4,118,39,287,227,4,56,0,0,0,0,0,0,101,0,0,62,39,0,0,0,0,0
"3529005","2022-07-01","starts",469,327,0,142,0,320,306,0,14,0,0,0,0,0,0,149,21,0,128,0,0,0,0,0,0
"3529005","2023-07-01","starts",385,197,2,137,49,289,196,2,91,0,49,0,0,0,49,47,1,0,46,0,0,0,0,0,0
"3529005","2024-07-01","starts",153,110,4,33,6,147,110,4,33,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
"3529005","2025-07-01","starts",309,151,0,53,105,204,151,0,53,0,53,0,0,0,53,52,0,0,0,52,0,0,0,0,0
"3529005","2000-07-01","completions",148,100,22,26,0,118,100,18,0,0,0,0,0,0,0,30,0,4,26,0,0,0,0,0,0
"3529005","2001-07-01","completions",277,228,44,5,0,272,228,44,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0
"3529005","2002-07-01","completions",252,140,32,80,0,176,140,32,4,0,0,0,0,0,0,76,0,0,76,0,0,0,0,0,0
"3529005","2003-07-01","completions",293,250,22,9,12,272,250,22,0,0,12,0,0,0,12,9,0,0,9,0,0,0,0,0,0
"3529005","2004-07-01","completions",312,250,20,42,0,270,250,20,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0
"3529005","2005-07-01","completions",293,248,24,21,0,275,248,24,3,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0
"3529005","2006-07-01","completions",191,170,12,7,2,189,170,12,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3529005","2007-07-01","completions",125,119,0,6,0,125,119,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2008-07-01","completions",140,134,0,6,0,140,134,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2009-07-01","completions",120,90,0,7,23,97,90,0,7,0,2,0,0,0,2,21,0,0,0,21,0,0,0,0,0
"3529005","2010-07-01","completions",66,60,0,6,0,66,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2011-07-01","completions",104,85,0,19,0,91,85,0,6,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
"3529005","2012-07-01","completions",156,135,0,21,0,135,135,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0
"3529005","2013-07-01","completions",105,79,2,21,3,81,79,2,0,0,0,0,0,0,0,24,0,0,21,3,0,0,0,0,0
"3529005","2014-07-01","completions",172,124,2,46,0,119,114,2,3,0,0,0,0,0,0,53,10,0,43,0,0,0,0,0,0
"3529005","2015-07-01","completions",120,93,4,23,0,110,87,4,19,0,0,0,0,0,0,10,6,0,4,0,0,0,0,0,0
"3529005","2016-07-01","completions",149,100,14,35,0,149,100,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2017-07-01","completions",122,111,2,6,3,122,111,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2018-07-01","completions",238,187,12,39,0,230,187,8,35,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0
"3529005","2019-07-01","completions",377,210,4,163,0,322,205,4,113,0,0,0,0,0,0,55,5,0,50,0,0,0,0,0,0
"3529005","2020-07-01","completions",302,234,12,44,12,277,232,12,25,8,0,0,0,0,0,25,2,0,19,4,0,0,0,0,0
"3529005","2021-07-01","completions",592,358,50,184,0,516,357,50,109,0,0,0,0,0,0,76,1,0,75,0,0,0,0,0,0
"3529005","2022-07-01","completions",259,165,0,73,21,192,165,0,27,0,2,0,0,0,2,65,0,0,46,19,0,0,0,0,0
"3529005","2023-07-01","completions",448,293,2,144,9,289,273,2,14,0,0,0,0,0,0,159,20,0,130,9,0,0,0,0,0
"3529005","2024-07-01","completions",383,244,2,137,0,335,242,2,91,0,0,0,0,0,0,48,2,0,46,0,0,0,0,0,0
"3529005","2025-07-01","completions",183,89,2,37,55,128,89,2,37,0,49,0,0,0,49,6,0,0,0,6,0,0,0,0,0
"3529005","2000-07-01","under construction",198,172,14,0,12,186,172,14,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"3529005","2001-07-01","under construction",175,95,10,58,12,105,95,10,0,0,12,0,0,0,12,58,0,0,58,0,0,0,0,0,0
"3529005","2002-07-01","under construction",164,135,8,9,12,143,135,8,0,0,12,0,0,0,12,9,0,0,9,0,0,0,0,0,0
"3529005","2003-07-01","under construction",86,74,12,0,0,86,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2004-07-01","under construction",119,82,16,21,0,101,82,16,3,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0
"3529005","2005-07-01","under construction",86,63,14,7,2,84,63,14,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3529005","2006-07-01","under construction",36,34,2,0,0,36,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2007-07-01","under construction",84,84,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2008-07-01","under construction",87,59,0,7,21,66,59,0,7,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0
"3529005","2009-07-01","under construction",47,41,0,6,0,47,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529005","2010-07-01","under construction",83,64,0,19,0,70,64,0,6,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
"3529005","2011-07-01","under construction",102,81,0,21,0,81,81,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0
"3529005","2012-07-01","under construction",73,56,2,12,3,61,56,2,0,3,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0
"3529005","2013-07-01","under construction",87,68,2,17,0,73,68,2,3,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0
"3529005","2014-07-01","under construction",62,56,2,4,0,53,51,2,0,0,0,0,0,0,0,9,5,0,4,0,0,0,0,0,0
"3529005","2015-07-01","under construction",107,46,12,49,0,99,46,12,41,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3529005","2016-07-01","under construction",77,58,2,17,0,69,58,2,9,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3529005","2017-07-01","under construction",77,56,4,17,0,69,56,4,9,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"3529005","2018-07-01","under construction",297,174,2,121,0,261,174,2,85,0,8,0,0,8,0,28,0,0,28,0,0,0,0,0,0
"3529005","2019-07-01","under construction",168,109,8,47,4,136,107,8,21,0,8,0,0,8,0,24,2,0,18,4,0,0,0,0,0
"3529005","2020-07-01","under construction",464,280,46,128,10,408,277,46,85,0,0,0,0,0,0,56,3,0,43,10,0,0,0,0,0
"3529005","2021-07-01","under construction",256,148,0,59,49,174,147,0,27,0,0,0,0,0,0,82,1,0,32,49,0,0,0,0,0
"3529005","2022-07-01","under construction",464,309,0,146,9,301,287,0,14,0,0,0,0,0,0,163,22,0,132,9,0,0,0,0,0
"3529005","2023-07-01","under construction",400,210,0,141,49,298,207,0,91,0,49,0,0,0,49,53,3,0,50,0,0,0,0,0,0
"3529005","2024-07-01","under construction",170,76,2,37,55,110,75,2,33,0,49,0,0,0,49,11,1,0,4,6,0,0,0,0,0
"3529005","2025-07-01","under construction",296,138,0,53,105,186,137,0,49,0,53,0,0,0,53,57,1,0,4,52,0,0,0,0,0
"3529006","1990-07-01","starts",564,254,76,165,69,330,254,76,0,0,103,0,0,34,69,131,0,0,131,0,0,0,0,0,0
"3529006","1991-07-01","starts",410,158,40,64,148,201,158,40,3,0,181,0,0,61,120,28,0,0,0,28,0,0,0,0,0
"3529006","1992-07-01","starts",553,275,58,70,150,336,275,58,3,0,217,0,0,67,150,0,0,0,0,0,0,0,0,0,0
"3529006","1993-07-01","starts",389,269,46,74,0,367,269,46,52,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0
"3529006","1994-07-01","starts",312,194,22,96,0,264,175,22,67,0,0,0,0,0,0,48,19,0,29,0,0,0,0,0,0
"3529006","1995-07-01","starts",205,98,6,101,0,127,98,6,23,0,0,0,0,0,0,78,0,0,78,0,0,0,0,0,0
"3529006","1996-07-01","starts",144,122,10,12,0,140,122,10,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
"3529006","1997-07-01","starts",218,182,10,26,0,205,182,10,13,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
"3529006","1998-07-01","starts",256,212,0,44,0,181,181,0,0,0,0,0,0,0,0,75,31,0,44,0,0,0,0,0,0
"3529006","1999-07-01","starts",202,172,8,22,0,172,172,0,0,0,0,0,0,0,0,30,0,8,22,0,0,0,0,0,0
"3529006","2000-07-01","starts",242,187,0,55,0,196,187,0,9,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,0
"3529006","2001-07-01","starts",215,203,6,6,0,215,203,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3529006","2002-07-01","starts",457,381,6,30,40,382,376,6,0,0,0,0,0,0,0,64,5,0,19,40,0,0,0,0,0
