"CSDUID","CDUID","PRUID","fwi","dc","fwi_cd_mean","fwi_pr_mean","dc_cd_mean","dc_pr_mean","fwi_ratio_cd","fwi_ratio_pr","fwi_ratio_national","fwi_diff_cd","fwi_diff_pr","fwi_diff_national","fwi_pctile_national","dc_ratio_cd","dc_ratio_pr","dc_ratio_national","dc_diff_cd","dc_diff_pr","dc_diff_national","dc_pctile_national"
"4710824","4710","47",10.9428024291992,375.804931640625,11.8768667069812,12.1094790555085,405.784562208775,419.481280417247,0.921,0.904,1.777,-0.93,-1.17,4.79,63.7,0.926,0.896,1.174,-29.98,-43.68,55.75,60.9
"4710825","4710","47",11.304167583071,391.321111218683,11.8768667069812,12.1094790555085,405.784562208775,419.481280417247,0.952,0.933,1.836,-0.57,-0.81,5.15,65.4,0.964,0.933,1.223,-14.46,-28.16,71.27,64.4
"4710826","4710","47",11.2385841210683,383.951482137044,11.8768667069812,12.1094790555085,405.784562208775,419.481280417247,0.946,0.928,1.825,-0.64,-0.87,5.08,65,0.946,0.915,1.2,-21.83,-35.53,63.9,62.7
"4710827","4710","47",11.0719890594482,385.769439697266,11.8768667069812,12.1094790555085,405.784562208775,419.481280417247,0.932,0.914,1.798,-0.8,-1.04,4.91,64.5,0.951,0.92,1.205,-20.02,-33.71,65.72,63.1
"5927020","5927","59",11.0059377882216,498.309505886502,5.1767424983115,5.11095852996246,383.844390906461,373.422392589986,2.126,2.153,1.787,5.83,5.89,4.85,64.1,1.298,1.334,1.557,114.47,124.89,178.26,87.6
"5909843","5909","59",15.0227417945862,341.480102539062,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.248,2.939,2.44,8.34,9.91,8.87,84.4,1.021,0.914,1.067,7.02,-31.94,21.43,55.1
"5909844","5909","59",12.5959408283234,334.104034423828,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.885,2.464,2.046,5.91,7.48,6.44,72.7,0.999,0.895,1.044,-0.35,-39.32,14.05,54.3
"5909845","5909","59",13.2007169723511,417.590372721354,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.976,2.583,2.144,6.52,8.09,7.04,76.6,1.249,1.118,1.305,83.13,44.17,97.54,70
"5909847","5909","59",22.5695161819458,522.897247314453,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,3.378,4.416,3.665,15.89,17.46,16.41,98.3,1.563,1.4,1.634,188.44,149.47,202.84,91.7
"5909848","5909","59",12.8576335906982,396.755554199219,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.924,2.516,2.088,6.18,7.75,6.7,74.2,1.186,1.062,1.24,62.3,23.33,76.7,65.5
"5909850","5909","59",24.649533589681,561.922241210938,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,3.689,4.823,4.003,17.97,19.54,18.49,98.9,1.68,1.505,1.756,227.47,188.5,241.87,95.5
"5909851","5909","59",16.2839775085449,347.038696289062,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.437,3.186,2.645,9.6,11.17,10.13,88.6,1.038,0.929,1.084,12.58,-26.38,26.98,55.9
"5909852","5909","59",14.9434404373169,447.602233886719,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.237,2.924,2.427,8.26,9.83,8.79,84.1,1.338,1.199,1.399,113.15,74.18,127.55,77.8
"4710056","4710","47",12.3398656351813,422.170469612911,11.8768667069812,12.1094790555085,405.784562208775,419.481280417247,1.039,1.019,2.004,0.46,0.23,6.18,71.1,1.04,1.006,1.319,16.39,2.69,102.12,71.2
"4711011","4711","47",15.8109603302152,489.932700961244,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,0.989,1.306,2.568,-0.18,3.7,9.65,87.1,1.021,1.168,1.531,9.89,70.45,169.88,86.4
"4711014","4711","47",16.143871307373,502.63166809082,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.01,1.333,2.622,0.16,4.03,9.99,88.2,1.047,1.198,1.57,22.59,83.15,182.58,88.4
"4711016","4711","47",16.7897876611277,491.958226564552,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.05,1.386,2.727,0.8,4.68,10.63,90,1.025,1.173,1.537,11.92,72.48,171.9,86.8
"4711018","4711","47",17.5854862429571,493.740732179466,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.1,1.452,2.856,1.6,5.48,11.43,92.1,1.029,1.177,1.543,13.7,74.26,173.69,87
"4711019","4711","47",19.4746236801147,494.176666259766,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.218,1.608,3.163,3.49,7.37,13.32,95.7,1.029,1.178,1.544,14.14,74.7,174.12,87.1
"4711026","4711","47",16.7078363252723,502.656540315048,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.045,1.38,2.713,0.72,4.6,10.55,89.9,1.047,1.198,1.571,22.62,83.18,182.6,88.5
"4711027","4711","47",16.5606629053752,503.636672973633,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.036,1.368,2.689,0.57,4.45,10.4,89.5,1.049,1.201,1.574,23.6,84.16,183.58,88.7
"4711028","4711","47",16.5972032546997,506.530014038086,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.038,1.371,2.695,0.61,4.49,10.44,89.6,1.055,1.208,1.583,26.49,87.05,186.48,89.3
"4711029","4711","47",16.0651068687439,485.096099853516,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.005,1.327,2.609,0.08,3.96,9.91,88,1.011,1.156,1.516,5.06,65.61,165.04,85.7
"4718100","4718","47",10.1864814758301,341.303588867188,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.197,0.841,1.654,1.68,-1.92,4.03,60.7,0.918,0.814,1.066,-30.63,-78.18,21.25,55
"4718801","4718","47",9.51939678192139,389.257616315569,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.119,0.786,1.546,1.01,-2.59,3.36,58.8,1.047,0.928,1.216,17.32,-30.22,69.2,64.1
"4718802","4718","47",9.31518828868866,350.091466903687,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.095,0.769,1.513,0.8,-2.79,3.16,58.3,0.941,0.835,1.094,-21.85,-69.39,30.04,56.2
"4718803","4718","47",9.69700050354004,331.084991455078,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.139,0.801,1.575,1.19,-2.41,3.54,59.3,0.89,0.789,1.034,-40.85,-88.4,11.03,54.1
"4718806","4718","47",9.03937021891276,319.051106770833,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.062,0.746,1.468,0.53,-3.07,2.88,57.4,0.858,0.761,0.997,-52.89,-100.43,-1,53.1
"4718807","4718","47",10.0839605331421,436.073563893636,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.185,0.833,1.638,1.57,-2.03,3.93,60.4,1.172,1.04,1.362,64.14,16.59,116.02,75
"4718808","4718","47",9.89566234441904,321.646280141977,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.163,0.817,1.607,1.39,-2.21,3.74,59.8,0.865,0.767,1.005,-50.29,-97.84,1.59,53.3
"4718809","4718","47",10.4229998588562,299.922225952148,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.225,0.861,1.693,1.91,-1.69,4.27,61.8,0.806,0.715,0.937,-72.01,-119.56,-20.13,51.3
"4718811","4718","47",10.4897775650024,303.404998779297,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.233,0.866,1.704,1.98,-1.62,4.33,62.1,0.816,0.723,0.948,-68.53,-116.08,-16.65,51.6
"4718812","4718","47",10.4738893508911,298.438903808594,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.231,0.865,1.701,1.96,-1.64,4.32,62,0.802,0.711,0.932,-73.5,-121.04,-21.62,51.1
"4718813","4718","47",10.2031669616699,315.60612487793,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.199,0.843,1.657,1.69,-1.91,4.05,60.8,0.849,0.752,0.986,-56.33,-103.88,-4.45,52.7
"5947030","5947","59",2.36264514923096,289.745159912109,1.82458844508973,5.11095852996246,264.912227706756,373.422392589986,1.295,0.462,0.384,0.54,-2.75,-3.79,1.9,1.094,0.776,0.905,24.83,-83.68,-30.31,50.2
"5947032","5947","59",2.17028701512233,302.466846282354,1.82458844508973,5.11095852996246,264.912227706756,373.422392589986,1.189,0.425,0.352,0.35,-2.94,-3.99,1.6,1.142,0.81,0.945,37.55,-70.96,-17.59,51.5
"5947802","5947","59",3.00494623184204,283.970977783203,1.82458844508973,5.11095852996246,264.912227706756,373.422392589986,1.647,0.588,0.488,1.18,-2.11,-3.15,4.6,1.072,0.76,0.887,19.06,-89.45,-36.08,49.3
"5939802","5939","59",12.6791129112244,597.610000610352,4.10447135235195,5.11095852996246,361.746283375784,373.422392589986,3.089,2.481,2.059,8.57,7.57,6.52,73.2,1.652,1.6,1.867,235.86,224.19,277.56,97.2
"5939803","5939","59",13.3036825656891,568.483337402344,4.10447135235195,5.11095852996246,361.746283375784,373.422392589986,3.241,2.603,2.161,9.2,8.19,7.15,77.3,1.571,1.522,1.776,206.74,195.06,248.43,95.9
"4716882","4716","47",13.1966165542603,454.337040201823,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,0.996,1.09,2.143,-0.05,1.09,7.04,76.5,1.053,1.083,1.42,23.02,34.86,134.28,79.2
"4716886","4716","47",14.6538710594177,465.207778930664,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.106,1.21,2.38,1.4,2.54,8.5,83.2,1.079,1.109,1.454,33.89,45.73,145.15,81.8
"4716888","4716","47",14.6254301071167,463.926666259766,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.104,1.208,2.375,1.38,2.52,8.47,83,1.076,1.106,1.45,32.61,44.45,143.87,81.5
"4716891","4716","47",14.2875275611877,460.968322753906,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.078,1.18,2.32,1.04,2.18,8.13,81.5,1.069,1.099,1.44,29.65,41.49,140.91,80.6
"4716894","4716","47",12.9386378924052,449.084075927734,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,0.977,1.068,2.101,-0.31,0.83,6.78,74.8,1.041,1.071,1.403,17.77,29.6,129.03,78.1
"4808044","4808","48",10.8921775817871,331.987640380859,12.0351536947155,11.8803433629959,338.483692661974,437.896443409442,0.905,0.917,1.769,-1.14,-0.99,4.73,63.5,0.981,0.758,1.037,-6.5,-105.91,11.93,54.1
"4808811","4808","48",13.297085663368,380.660385658001,12.0351536947155,11.8803433629959,338.483692661974,437.896443409442,1.105,1.119,2.159,1.26,1.42,7.14,77.2,1.125,0.869,1.189,42.18,-57.24,60.61,62.1
"4808812","4808","48",13.317240079244,375.105916341146,12.0351536947155,11.8803433629959,338.483692661974,437.896443409442,1.107,1.121,2.163,1.28,1.44,7.16,77.4,1.108,0.857,1.172,36.62,-62.79,55.05,60.7
"4711058","4711","47",15.8917741775513,489.030548095703,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,0.994,1.312,2.581,-0.09,3.78,9.73,87.5,1.019,1.166,1.528,8.99,69.55,168.98,86.2
"4711059","4711","47",15.6173919119486,493.212994831364,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,0.977,1.29,2.536,-0.37,3.51,9.46,86.4,1.027,1.176,1.541,13.17,73.73,173.16,86.9
"4717001","4717","47",16.5424340172152,441.971611900667,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.187,1.366,2.687,2.61,4.43,10.38,89.4,1.043,1.054,1.381,18.38,22.49,121.92,76.3
"4706047","4706","47",14.5257520675659,444.204437255859,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,0.882,1.2,2.359,-1.94,2.42,8.37,82.6,0.939,1.059,1.388,-28.65,24.72,124.15,76.8
"4706048","4706","47",15.7036751897712,463.896186908923,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,0.954,1.297,2.55,-0.76,3.59,9.55,86.6,0.981,1.106,1.449,-8.96,44.41,143.84,81.4
"4706049","4706","47",15.7703587214152,454.894449869792,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,0.958,1.302,2.561,-0.7,3.66,9.61,86.9,0.962,1.084,1.421,-17.96,35.41,134.84,79.4
"4706050","4706","47",16.2394269307454,451.189626057943,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,0.986,1.341,2.637,-0.23,4.13,10.08,88.4,0.954,1.076,1.41,-21.66,31.71,131.14,78.8
"4706052","4706","47",16.2360575993856,463.302225748698,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,0.986,1.341,2.637,-0.23,4.13,10.08,88.4,0.98,1.104,1.448,-9.55,43.82,143.25,81.2
"4706053","4706","47",17.9241814305705,479.055706885553,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.089,1.48,2.911,1.46,5.81,11.77,92.8,1.013,1.142,1.497,6.2,59.57,159,84.6
"4706054","4706","47",18.3523664474487,493.767227172852,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.115,1.516,2.98,1.89,6.24,12.19,93.5,1.044,1.177,1.543,20.91,74.29,173.71,87
"4706055","4706","47",17.9559783935547,492.312670898437,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.09,1.483,2.916,1.49,5.85,11.8,92.9,1.041,1.174,1.538,19.46,72.83,172.26,86.8
"4706056","4706","47",18.8656449317932,482.118324279785,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.146,1.558,3.064,2.4,6.76,12.71,94.4,1.02,1.149,1.506,9.27,62.64,162.06,85.2
"4706057","4706","47",17.9937629699707,490.623336791992,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.093,1.486,2.922,1.53,5.88,11.84,93,1.038,1.17,1.533,17.77,71.14,170.57,86.4
"4706058","4706","47",17.9331722259521,493.955558776855,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.089,1.481,2.912,1.47,5.82,11.78,92.8,1.045,1.178,1.543,21.1,74.47,173.9,87
"4706059","4706","47",18.2462061315343,503.420361505038,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.108,1.507,2.963,1.78,6.14,12.09,93.3,1.065,1.2,1.573,30.57,83.94,183.37,88.6
"4706060","4706","47",17.0268821716309,491.34944152832,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.034,1.406,2.765,0.56,4.92,10.87,90.7,1.039,1.171,1.535,18.5,71.87,171.3,86.7
"4706061","4706","47",18.0961284637451,500.003326416016,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.099,1.494,2.939,1.63,5.99,11.94,93.2,1.057,1.192,1.562,27.15,80.52,179.95,88
"4708034","4708","47",20.2860493659973,524.472778320312,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.01,1.675,3.295,0.2,8.18,14.13,96.6,0.956,1.25,1.639,-23.99,104.99,204.42,92
"4708038","4708","47",20.7628067049206,505.392650115184,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.033,1.715,3.372,0.67,8.65,14.61,97.2,0.921,1.205,1.579,-43.07,85.91,185.34,89.1
"5917052","5917","59",10.0775324921859,534.539353220086,9.90388202156723,5.11095852996246,535.41615076502,373.422392589986,1.018,1.972,1.637,0.17,4.97,3.92,60.4,0.998,1.431,1.67,-0.88,161.12,214.49,93
"5917054","5917","59",10.1282562178534,541.710217450116,9.90388202156723,5.11095852996246,535.41615076502,373.422392589986,1.023,1.982,1.645,0.22,5.02,3.97,60.6,1.012,1.451,1.693,6.29,168.29,221.66,93.9
"5917056","5917","59",6.26885621707533,495.766834962301,9.90388202156723,5.11095852996246,535.41615076502,373.422392589986,0.633,1.227,1.018,-3.64,1.16,0.11,36.6,0.926,1.328,1.549,-39.65,122.34,175.71,87.3
"4711060","4711","47",16.3864523569743,498.03407796224,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.025,1.353,2.661,0.4,4.28,10.23,88.9,1.037,1.187,1.556,17.99,78.55,177.98,87.6
"4711061","4711","47",17.0075033079318,500.611833029646,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.064,1.404,2.762,1.02,4.9,10.85,90.6,1.043,1.193,1.564,20.57,81.13,180.56,88.1
"4711063","4711","47",16.8871682484945,500.761474609375,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.056,1.395,2.743,0.9,4.78,10.73,90.3,1.043,1.194,1.565,20.72,81.28,180.71,88.1
"4711064","4711","47",16.3912372589111,496.601669311523,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.025,1.354,2.662,0.4,4.28,10.23,89,1.034,1.184,1.552,16.56,77.12,176.55,87.4
"4711065","4711","47",17.4057151298661,485.082165879893,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.089,1.437,2.827,1.42,5.3,11.25,91.6,1.011,1.156,1.516,5.04,65.6,165.03,85.7
"4714035","4714","47",11.9743510854655,423.993534482759,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.1,0.989,1.945,1.09,-0.14,5.82,69.2,1.078,1.011,1.325,30.72,4.51,103.94,71.8
"4711066","4711","47",17.6075185139974,469.025440705128,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.101,1.454,2.86,1.62,5.5,11.45,92.2,0.977,1.118,1.465,-11.02,49.54,148.97,82.8
"4711067","4711","47",17.564435005188,493.52222442627,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.099,1.45,2.853,1.58,5.45,11.41,92.1,1.028,1.177,1.542,13.48,74.04,173.47,86.9
"4711068","4711","47",17.6044952392578,483.465112304688,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.101,1.454,2.859,1.62,5.5,11.45,92.1,1.007,1.153,1.511,3.42,63.98,163.41,85.3
"4706081","4706","47",18.7827062606812,512.178883870443,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.141,1.551,3.05,2.32,6.67,12.63,94.2,1.083,1.221,1.6,39.33,92.7,192.12,90.3
"4706082","4706","47",17.733118057251,494.861114501953,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.077,1.464,2.88,1.27,5.62,11.58,92.5,1.047,1.18,1.546,22.01,75.38,174.81,87.2
"4706085","4706","47",16.8495693206787,490.033325195312,16.46657220301,12.1094790555085,472.8523092201,419.481280417247,1.023,1.391,2.736,0.38,4.74,10.69,90.2,1.036,1.168,1.531,17.18,70.55,169.98,86.4
"4708042","4708","47",18.9516104736328,543.833301757812,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.943,1.565,3.078,-1.14,6.84,12.79,94.7,0.992,1.296,1.699,-4.63,124.35,223.78,94
"4708044","4708","47",18.8515319824219,539.078887939453,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.938,1.557,3.062,-1.24,6.74,12.69,94.4,0.983,1.285,1.684,-9.39,119.6,219.02,93.6
"4708046","4708","47",19.5987469582331,561.080981663295,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.976,1.618,3.183,-0.49,7.49,13.44,95.8,1.023,1.338,1.753,12.62,141.6,241.03,95.4
"4708048","4708","47",19.3218822479248,559.916656494141,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.962,1.596,3.138,-0.77,7.21,13.16,95.4,1.021,1.335,1.749,11.45,140.44,239.86,95.3
"4708053","4708","47",19.806876549354,564.333366198417,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.986,1.636,3.217,-0.28,7.7,13.65,96,1.029,1.345,1.763,15.87,144.85,244.28,95.6
"4708056","4708","47",20.6196422467913,563.88372593471,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.026,1.703,3.349,0.53,8.51,14.46,97.1,1.028,1.344,1.762,15.42,144.4,243.83,95.6
"4812804","4812","48",14.1248764038086,429.346221923828,12.2211629514611,11.8803433629959,416.189095097446,437.896443409442,1.156,1.189,2.294,1.9,2.24,7.97,80.8,1.032,0.98,1.341,13.16,-8.55,109.29,73.4
"5924833","5924","59",4.94473123550415,297.695709228516,3.34561589885531,5.11095852996246,312.366871910146,373.422392589986,1.478,0.967,0.803,1.6,-0.17,-1.21,19.5,0.953,0.797,0.93,-14.67,-75.73,-22.36,51
"5924835","5924","59",5.16940832138062,324.198928833008,3.34561589885531,5.11095852996246,312.366871910146,373.422392589986,1.545,1.011,0.84,1.82,0.06,-0.99,22.1,1.038,0.868,1.013,11.83,-49.22,4.14,53.6
"5924836","5924","59",4.35973143577576,293.011291503906,3.34561589885531,5.11095852996246,312.366871910146,373.422392589986,1.303,0.853,0.708,1.01,-0.75,-1.8,14.3,0.938,0.785,0.916,-19.36,-80.41,-27.04,50.5
"5924840","5924","59",11.7187099456787,425.016662597656,3.34561589885531,5.11095852996246,312.366871910146,373.422392589986,3.503,2.293,1.903,8.37,6.61,5.56,67.7,1.361,1.138,1.328,112.65,51.59,104.96,72.1
"5924843","5924","59",11.9757528305054,428.778884887695,3.34561589885531,5.11095852996246,312.366871910146,373.422392589986,3.58,2.343,1.945,8.63,6.86,5.82,69.2,1.373,1.148,1.34,116.41,55.36,108.72,73.2
"5909805","5909","59",27.2252683639526,580.08447265625,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,4.075,5.327,4.421,20.54,22.11,21.07,99.3,1.734,1.553,1.812,245.63,206.66,260.03,96.6
"5909806","5909","59",15.2571775913239,462.052230834961,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.284,2.985,2.478,8.58,10.15,9.1,85,1.381,1.237,1.444,127.6,88.63,142,80.8
"5909807","5909","59",15.778064250946,344.320419311523,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.361,3.087,2.562,9.1,10.67,9.62,87,1.029,0.922,1.076,9.86,-29.1,24.27,55.4
"5909808","5909","59",13.7766128778458,333.791122436523,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.062,2.696,2.237,7.1,8.67,7.62,79.4,0.998,0.894,1.043,-0.67,-39.63,13.74,54.3
"5909809","5909","59",14.566074848175,374.736557006836,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.18,2.85,2.366,7.88,9.46,8.41,82.7,1.12,1.004,1.171,40.28,1.31,54.68,60.6
"5909810","5909","59",16.2839775085449,347.038696289062,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.437,3.186,2.645,9.6,11.17,10.13,88.6,1.038,0.929,1.084,12.58,-26.38,26.98,55.9
"5909812","5909","59",17.3261289596558,346.251068115234,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.593,3.39,2.814,10.64,12.22,11.17,91.4,1.035,0.927,1.082,11.79,-27.17,26.2,55.8
"5909853","5909","59",25.5462379455566,561.041137695312,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,3.823,4.998,4.149,18.86,20.44,19.39,99.1,1.677,1.502,1.753,226.58,187.62,240.99,95.4
"4714036","4714","47",11.1374192237854,419.592224121094,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.023,0.92,1.809,0.26,-0.97,4.98,64.6,1.067,1,1.311,26.32,0.11,99.54,70.7
"4708058","4708","47",20.6009683609009,551.279998779297,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.025,1.701,3.346,0.51,8.49,14.44,97.1,1.005,1.314,1.722,2.82,131.8,231.23,94.7
"4708059","4708","47",20.2728500366211,564.751678466797,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.009,1.674,3.292,0.18,8.16,14.12,96.5,1.03,1.346,1.765,16.29,145.27,244.7,95.7
"4708061","4708","47",20.748366811254,580.019210128097,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.033,1.713,3.37,0.66,8.64,14.59,97.2,1.058,1.383,1.812,31.56,160.54,259.97,96.5
"4708062","4708","47",21.1529026031494,584.095550537109,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,1.053,1.747,3.435,1.06,9.04,15,97.5,1.065,1.392,1.825,35.63,164.61,264.04,96.7
"4708065","4708","47",19.7825234952823,568.83621002907,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.985,1.634,3.213,-0.31,7.67,13.62,96,1.037,1.356,1.777,20.37,149.35,248.78,95.9
"4708068","4708","47",19.0702142715454,558.482238769531,20.0899232370195,12.1094790555085,548.464196518409,419.481280417247,0.949,1.575,3.097,-1.02,6.96,12.91,94.9,1.018,1.331,1.745,10.02,139,238.43,95.2
"4711021","4711","47",17.9103221893311,491.427764892578,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.12,1.479,2.909,1.92,5.8,11.75,92.8,1.024,1.172,1.535,11.39,71.95,171.37,86.7
"4711022","4711","47",16.8009147644043,494.267227172852,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.051,1.387,2.729,0.81,4.69,10.64,90.1,1.03,1.178,1.544,14.23,74.79,174.21,87.1
"4711024","4711","47",16.2006454467773,492.353332519531,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.013,1.338,2.631,0.21,4.09,10.04,88.3,1.026,1.174,1.538,12.31,72.87,172.3,86.8
"4712020","4712","47",16.607395378319,508.439901197279,17.217968286745,12.1094790555085,497.25841772031,419.481280417247,0.965,1.371,2.697,-0.61,4.5,10.45,89.7,1.022,1.212,1.589,11.18,88.96,188.39,89.7
"4712022","4712","47",16.3641929626465,511.537780761719,17.217968286745,12.1094790555085,497.25841772031,419.481280417247,0.95,1.351,2.658,-0.85,4.25,10.21,88.9,1.029,1.219,1.598,14.28,92.06,191.48,90.3
"4712026","4712","47",17.2459282279015,511.868507385254,17.217968286745,12.1094790555085,497.25841772031,419.481280417247,1.002,1.424,2.801,0.03,5.14,11.09,91.2,1.029,1.22,1.599,14.61,92.39,191.81,90.3
"4712029","4712","47",17.5223297542996,515.960173517211,17.217968286745,12.1094790555085,497.25841772031,419.481280417247,1.018,1.447,2.846,0.3,5.41,11.36,91.9,1.038,1.23,1.612,18.7,96.48,195.91,90.9
"4712031","4712","47",17.2823657989502,515.538879394531,17.217968286745,12.1094790555085,497.25841772031,419.481280417247,1.004,1.427,2.807,0.06,5.17,11.12,91.3,1.037,1.229,1.611,18.28,96.06,195.48,90.9
"4711031","4711","47",16.3166258168775,505.303039550781,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.021,1.347,2.65,0.33,4.21,10.16,88.7,1.053,1.205,1.579,25.26,85.82,185.25,89
"4812806","4812","48",13.2884453733762,426.529998143514,12.2211629514611,11.8803433629959,416.189095097446,437.896443409442,1.087,1.119,2.158,1.07,1.41,7.13,77.1,1.025,0.974,1.333,10.34,-11.37,106.48,72.5
"4812808","4812","48",12.8291277885437,396.506605360243,12.2211629514611,11.8803433629959,416.189095097446,437.896443409442,1.05,1.08,2.083,0.61,0.95,6.67,74,0.953,0.905,1.239,-19.68,-41.39,76.45,65.4
"4717008","4717","47",15.9530694171636,460.147294477983,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.145,1.317,2.591,2.02,3.84,9.8,87.6,1.086,1.097,1.438,36.55,40.67,140.09,80.4
"5909856","5909","59",10.3884944915771,372.165588378906,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.555,2.033,1.687,3.71,5.28,4.23,61.6,1.113,0.997,1.163,37.71,-1.26,52.11,60
"5909875","5909","59",12.5812907218933,418.857772827148,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.883,2.462,2.043,5.9,7.47,6.42,72.7,1.252,1.122,1.309,84.4,45.44,98.8,70.3
"5909876","5909","59",17.5503215789795,367.713989257812,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.627,3.434,2.85,10.87,12.44,11.39,92,1.099,0.985,1.149,33.26,-5.71,47.66,59
"5909877","5909","59",12.9526882171631,380.878133138021,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.939,2.534,2.104,6.27,7.84,6.8,74.9,1.139,1.02,1.19,46.42,7.46,60.82,62.2
