"CSDUID","CDUID","PRUID","area_km2","temp_historical","temp_2025","temp_2050","temp_change_hist_2025","temp_change_hist_2050","temp_change_2025_2050","temp_extrapolated","temp_historical_cd_mean","temp_2025_cd_mean","temp_2050_cd_mean","temp_change_hist_2025_cd_mean","temp_change_hist_2050_cd_mean","temp_change_2025_2050_cd_mean","temp_historical_pr_mean","temp_2025_pr_mean","temp_2050_pr_mean","temp_change_hist_2025_pr_mean","temp_change_hist_2050_pr_mean","temp_change_2025_2050_pr_mean","temp_historical_pctile_national","temp_2025_pctile_national","temp_2050_pctile_national","temp_change_hist_2025_pctile_national","temp_change_hist_2050_pctile_national","temp_change_2025_2050_pctile_national","temp_historical_diff_cd","temp_2025_diff_cd","temp_2050_diff_cd","temp_change_hist_2025_diff_cd","temp_change_hist_2050_diff_cd","temp_change_2025_2050_diff_cd","temp_historical_diff_pr","temp_2025_diff_pr","temp_2050_diff_pr","temp_change_hist_2025_diff_pr","temp_change_hist_2050_diff_pr","temp_change_2025_2050_diff_pr","temp_historical_diff_national","temp_2025_diff_national","temp_2050_diff_national","temp_change_hist_2025_diff_national","temp_change_hist_2050_diff_national","temp_change_2025_2050_diff_national"
"1007039","1007","10",9.43352029808494,19.1618957519531,21.9588470458984,22.0666961669922,2.8,2.9,0.11,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.6,16.8,13.4,98.2,24.9,0.3,0.07,0.18,-0.01,0.11,-0.09,-0.19,3.41,3.98,3.32,0.57,-0.1,-0.66,5.74,6.84,6.05,1.09,0.3,-0.78
"1007040","1007","10",3.51698832917062,19.7696990966797,22.4638366699219,22.7401428222656,2.69,2.97,0.28,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.2,20.1,16.4,96.5,32.8,1.9,0.68,0.68,0.66,0,-0.02,-0.02,4.02,4.49,3.99,0.46,-0.03,-0.49,6.35,7.34,6.73,0.98,0.37,-0.61
"1007041","1007","10",10.0677305763009,19.3396759033203,22.1241302490234,22.2764434814453,2.78,2.94,0.15,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,14.2,17.8,14.3,97.8,28.8,0.5,0.25,0.34,0.2,0.09,-0.05,-0.15,3.59,4.15,3.53,0.55,-0.06,-0.62,5.92,7,6.26,1.07,0.34,-0.74
"1007042","1007","10",19.0277933467877,19.3420639038086,22.1323013305664,22.2777862548828,2.79,2.94,0.15,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,14.2,17.8,14.3,98,28.8,0.5,0.25,0.35,0.2,0.1,-0.05,-0.15,3.59,4.16,3.53,0.56,-0.06,-0.62,5.92,7.01,6.26,1.08,0.34,-0.74
"1007044","1007","10",71.8667997325115,19.7650451660156,22.5144399007161,22.7476043701172,2.75,2.98,0.23,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.1,20.6,16.5,97.4,34.3,1.3,0.68,0.73,0.67,0.06,-0.01,-0.07,4.02,4.54,4,0.52,-0.02,-0.54,6.35,7.39,6.73,1.04,0.38,-0.66
"1007045","1007","10",1554.58535791899,19.7608410644531,22.5677355957031,22.7530413818359,2.81,2.99,0.19,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.1,21,16.6,98.3,35.8,0.8,0.67,0.79,0.67,0.12,0,-0.11,4.01,4.59,4,0.58,-0.01,-0.58,6.34,7.44,6.74,1.1,0.39,-0.7
"1007046","1007","10",16.1759347115661,19.1443023681641,21.9471206665039,22.0474090576172,2.8,2.9,0.1,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.5,16.8,13.3,98.2,24.9,0.2,0.06,0.16,-0.03,0.11,-0.09,-0.2,3.4,3.97,3.3,0.57,-0.1,-0.67,5.73,6.82,6.03,1.09,0.3,-0.79
"1007047","1007","10",101.300285666357,19.8732774522569,22.6460910373264,22.8607482910156,2.77,2.99,0.21,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.9,21.4,17.3,97.7,35.8,1,0.78,0.86,0.78,0.08,0,-0.09,4.13,4.67,4.11,0.54,-0.01,-0.56,6.46,7.52,6.85,1.06,0.39,-0.68
"1007048","1007","10",9.76320612774274,19.084218343099,21.9066772460938,22.0079956054688,2.82,2.92,0.1,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.2,16.6,13,98.5,26.7,0.2,0,0.12,-0.07,0.13,-0.07,-0.2,3.34,3.93,3.26,0.59,-0.08,-0.67,5.67,6.78,5.99,1.11,0.32,-0.79
"1008047","1008","10",24.1796767140319,20.2449849446615,23.1446024576823,23.2747192382812,2.9,3.03,0.13,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,18.8,26.8,19.2,99.3,41.8,0.3,1.32,1.49,1.3,0.17,-0.02,-0.19,4.5,5.17,4.53,0.67,0.03,-0.64,6.83,8.02,7.26,1.19,0.43,-0.76
"1008048","1008","10",28.3602733189306,19.6960372924805,22.5497817993164,22.7644500732422,2.85,3.07,0.21,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,15.7,21,16.6,98.8,46.7,1,0.77,0.89,0.79,0.12,0.02,-0.11,3.95,4.57,4.02,0.62,0.07,-0.56,6.28,7.43,6.75,1.14,0.47,-0.68
"1008049","1008","10",27.9854747710567,20.1478576660156,22.9657592773438,23.1630554199219,2.82,3.02,0.2,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,18.5,24.6,18.6,98.5,40.6,0.9,1.22,1.31,1.19,0.09,-0.03,-0.12,4.4,4.99,4.41,0.59,0.02,-0.57,6.73,7.84,7.15,1.11,0.42,-0.69
"1008069","1008","10",47.0214230432514,19.0664825439453,21.5828603108724,21.9312540690104,2.52,2.86,0.35,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.1,15.3,12.6,93.5,21.7,2.7,0.14,-0.07,-0.04,-0.21,-0.19,0.03,3.32,3.61,3.18,0.29,-0.14,-0.42,5.65,6.46,5.92,0.81,0.26,-0.54
"1008071","1008","10",4.8633337595619,18.9799575805664,21.6422729492188,21.9076232910156,2.66,2.93,0.27,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.7,15.5,12.5,96.1,27.7,1.8,0.05,-0.01,-0.07,-0.07,-0.12,-0.05,3.23,3.67,3.16,0.43,-0.07,-0.5,5.56,6.52,5.89,0.95,0.33,-0.62
"1008072","1008","10",24.9678163638547,18.8777160644531,21.4894561767578,21.7308197021484,2.61,2.85,0.24,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.2,14.7,11.6,95.5,21,1.4,-0.05,-0.17,-0.24,-0.12,-0.2,-0.08,3.13,3.51,2.98,0.38,-0.15,-0.53,5.46,6.37,5.72,0.9,0.25,-0.65
"1008075","1008","10",42.5557174752399,18.0577596028646,20.7189737955729,21.0193786621094,2.66,2.96,0.3,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.3,10.3,8.5,96.1,31.3,2.1,-0.87,-0.94,-0.95,-0.07,-0.09,-0.02,2.31,2.74,2.27,0.43,-0.04,-0.47,4.64,5.6,5.01,0.95,0.36,-0.59
"1008076","1008","10",32.9493687888691,18.0525054931641,20.9363861083984,21.19921875,2.88,3.15,0.26,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.2,11.4,8.9,99.2,56.4,1.6,-0.88,-0.72,-0.77,0.15,0.1,-0.06,2.31,2.96,2.45,0.65,0.15,-0.51,4.64,5.81,5.19,1.17,0.55,-0.63
"1008077","1008","10",1.35292956323012,18.2704162597656,21.1174011230469,21.408447265625,2.85,3.14,0.29,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,9,12.8,9.7,98.8,55.2,2,-0.66,-0.54,-0.56,0.12,0.09,-0.03,2.52,3.14,2.66,0.62,0.14,-0.48,4.85,5.99,5.39,1.14,0.54,-0.6
"1008091","1008","10",11.0897256289224,18.3121337890625,20.8545837402344,21.1891479492188,2.54,2.88,0.33,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,9.3,10.9,8.9,94,23.2,2.4,-0.62,-0.8,-0.78,-0.19,-0.17,0.01,2.56,2.88,2.44,0.31,-0.12,-0.44,4.89,5.73,5.18,0.83,0.28,-0.56
"1008092","1008","10",19.6594230309914,18.1916910807292,20.8748270670573,21.1971740722656,2.68,3.01,0.32,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.8,11.1,8.9,96.4,39.1,2.3,-0.74,-0.78,-0.78,-0.05,-0.04,0,2.44,2.9,2.45,0.45,0.01,-0.45,4.77,5.75,5.18,0.97,0.41,-0.57
"1008093","1008","10",5.21448186683879,18.6115417480469,21.0475769042969,21.5456848144531,2.44,2.93,0.5,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10.8,12.2,10.4,90.8,27.7,4.9,-0.32,-0.61,-0.43,-0.29,-0.12,0.18,2.86,3.07,2.8,0.21,-0.07,-0.27,5.19,5.92,5.53,0.73,0.33,-0.39
"1008095","1008","10",3.80593780702596,18.3230895996094,21.0194091796875,21.3539123535156,2.7,3.03,0.33,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,9.3,12,9.5,96.7,41.8,2.4,-0.6,-0.64,-0.62,-0.03,-0.02,0.01,2.58,3.04,2.61,0.47,0.03,-0.44,4.91,5.9,5.34,0.99,0.43,-0.56
"1008078","1008","10",15.2885849264654,18.2189025878906,20.9857482910156,21.3252258300781,2.77,3.11,0.34,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.8,11.8,9.3,97.7,51.5,2.5,-0.71,-0.67,-0.65,0.04,0.06,0.02,2.47,3.01,2.58,0.54,0.11,-0.43,4.8,5.86,5.31,1.06,0.51,-0.55
"1008066","1008","10",2.58394899793401,19.5003967285156,22.1768188476562,22.4061126708984,2.68,2.91,0.23,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,14.8,18,14.7,96.4,25.7,1.3,0.57,0.52,0.43,-0.05,-0.14,-0.09,3.75,4.2,3.66,0.45,-0.09,-0.54,6.08,7.05,6.39,0.97,0.31,-0.66
"1007022","1007","10",29.2710905671008,17.6181030273438,20.5722732543945,20.7848434448242,2.95,3.17,0.21,FALSE,19.0890330733848,21.7823117737407,22.0785774002586,2.69305293340339,2.99043485583582,0.2961437382896,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.9,9.6,7.9,99.6,58.5,1,-1.47,-1.21,-1.29,0.26,0.18,-0.09,1.87,2.6,2.04,0.72,0.17,-0.56,4.2,5.45,4.77,1.24,0.57,-0.68
"1009041","1009","10",2986.85454850914,16.3434147621269,18.5815019749883,19.3275346898321,2.24,2.98,0.75,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.7,4,3.9,78,34.3,13.6,0.23,-0.01,0.25,-0.23,0.02,0.26,0.6,0.61,0.58,0.01,-0.02,-0.02,2.93,3.46,3.31,0.53,0.38,-0.14
"1008054","1008","10",7.7706727920494,19.7408599853516,22.527587890625,22.7932891845703,2.79,3.05,0.27,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,15.9,20.7,16.8,98,44,1.8,0.81,0.87,0.82,0.06,0,-0.05,3.99,4.55,4.04,0.56,0.05,-0.5,6.32,7.4,6.78,1.08,0.45,-0.62
"1008055","1008","10",2.35765642561681,19.7457885742188,22.521728515625,22.7918701171875,2.78,3.05,0.27,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,15.9,20.7,16.7,97.8,44,1.8,0.82,0.86,0.82,0.05,0,-0.05,4,4.55,4.04,0.55,0.05,-0.5,6.33,7.4,6.78,1.07,0.45,-0.62
"1008056","1008","10",64.9454696528042,19.5617797851563,22.3377502441406,22.6101379394531,2.78,3.05,0.27,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,15.1,19.1,15.7,97.8,44,1.8,0.63,0.68,0.64,0.05,0,-0.05,3.81,4.36,3.86,0.55,0.05,-0.5,6.14,7.21,6.6,1.07,0.45,-0.62
"1008058","1008","10",1621.79055364915,19.7842114506936,22.3884756905692,22.7141810825893,2.6,2.93,0.33,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.3,19.5,16.2,95.3,27.7,2.4,0.86,0.73,0.74,-0.13,-0.12,0.01,4.04,4.41,3.97,0.37,-0.07,-0.44,6.37,7.26,6.7,0.89,0.33,-0.56
"1008059","1008","10",18.0657005325678,19.9934692382812,22.5352249145508,22.8684616088867,2.54,2.87,0.33,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,17.7,20.8,17.3,94,22.4,2.4,1.07,0.88,0.9,-0.19,-0.18,0.01,4.25,4.56,4.12,0.31,-0.13,-0.44,6.58,7.41,6.85,0.83,0.27,-0.56
"1008060","1008","10",42.9656422080388,19.927619934082,22.6178436279297,22.8573760986328,2.69,2.93,0.24,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,17.4,21.3,17.3,96.5,27.7,1.4,1,0.96,0.88,-0.04,-0.12,-0.08,4.18,4.64,4.11,0.46,-0.07,-0.53,6.51,7.49,6.84,0.98,0.33,-0.65
"1008062","1008","10",7.5212282069218,19.8138122558594,22.5142211914062,22.7379608154297,2.7,2.92,0.22,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16.5,20.5,16.4,96.7,26.7,1.2,0.89,0.86,0.76,-0.03,-0.13,-0.1,4.07,4.54,3.99,0.47,-0.08,-0.55,6.4,7.39,6.72,0.99,0.32,-0.67
"1008063","1008","10",1.7057780507996,19.4252624511719,22.080322265625,22.3026428222656,2.66,2.88,0.22,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,14.5,17.5,14.4,96.1,23.2,1.2,0.5,0.42,0.33,-0.07,-0.17,-0.1,3.68,4.1,3.55,0.43,-0.12,-0.55,6.01,6.96,6.29,0.95,0.28,-0.67
"1008064","1008","10",18.4604134652622,19.58544921875,22.3141784667969,22.5769653320312,2.73,2.99,0.26,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,15.2,19,15.5,97.1,35.8,1.6,0.66,0.66,0.6,0,-0.06,-0.06,3.84,4.34,3.83,0.5,-0.01,-0.51,6.17,7.19,6.56,1.02,0.39,-0.63
"1008065","1008","10",558.762291756976,19.2149950663249,21.7715403238932,22.1180928548177,2.56,2.9,0.35,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.8,16,13.6,94.6,24.9,2.7,0.29,0.11,0.14,-0.17,-0.15,0.03,3.47,3.8,3.37,0.33,-0.1,-0.42,5.8,6.65,6.1,0.85,0.3,-0.54
"1008067","1008","10",939.070200682838,18.5245556640625,21.2481579589844,21.5330712890625,2.72,3.01,0.28,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10.4,13.5,10.3,97,39.1,1.9,-0.4,-0.41,-0.44,-0.01,-0.04,-0.04,2.78,3.27,2.78,0.49,0.01,-0.49,5.11,6.12,5.52,1.01,0.41,-0.61
"1008098","1008","10",4.16398840180677,19.7496948242188,22.4681701660156,22.6889038085938,2.72,2.94,0.22,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,16,20.2,16,97,28.8,1.2,0.82,0.81,0.72,-0.01,-0.11,-0.1,4,4.49,3.94,0.49,-0.06,-0.55,6.33,7.34,6.68,1.01,0.34,-0.67
"1008099","1008","10",1958.44281518244,18.1468153733474,20.9120952899639,21.2731182391827,2.77,3.13,0.36,FALSE,18.9279020157514,21.6569564540676,21.973211534293,2.73007248110754,3.04539747772413,0.316271168512347,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.6,11.2,9.1,97.7,54.1,2.8,-0.78,-0.74,-0.7,0.04,0.08,0.04,2.4,2.94,2.52,0.54,0.13,-0.41,4.73,5.79,5.26,1.06,0.53,-0.53
"1009004","1009","10",30.1652114793866,16.7358322143555,19.359245300293,19.6583633422852,2.62,2.92,0.3,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.6,6.5,4.6,95.6,26.7,2.1,0.62,0.77,0.58,0.15,-0.04,-0.19,0.99,1.38,0.91,0.39,-0.08,-0.47,3.32,4.24,3.64,0.91,0.32,-0.59
"1009008","1009","10",10.0728060610719,16.5428466796875,19.2005920410156,19.5606231689453,2.66,3.02,0.36,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.1,6.1,4.4,96.1,40.6,2.8,0.43,0.61,0.48,0.19,0.06,-0.13,0.8,1.22,0.81,0.43,0.02,-0.41,3.13,4.08,3.55,0.95,0.42,-0.53
"1009009","1009","10",2501.88808509185,17.5813620431083,19.8688844953265,20.6171210152762,2.29,3.04,0.75,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.8,7.8,7.5,81.6,42.8,13.6,1.46,1.28,1.54,-0.18,0.08,0.26,1.83,1.89,1.87,0.06,0.04,-0.02,4.16,4.75,4.6,0.58,0.44,-0.14
"1009034","1009","10",1.970722079266,15.3819885253906,18.1353454589844,18.3542175292969,2.75,2.97,0.22,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.1,3.4,2.6,97.4,32.8,1.2,-0.74,-0.46,-0.72,0.28,0.01,-0.27,-0.37,0.16,-0.39,0.52,-0.03,-0.55,1.96,3.01,2.34,1.04,0.37,-0.67
"1009035","1009","10",11.5027079715868,15.3920694986979,18.1009928385417,18.4221496582031,2.71,3.03,0.32,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.2,3.3,2.7,96.8,41.8,2.3,-0.73,-0.49,-0.66,0.24,0.07,-0.17,-0.36,0.12,-0.33,0.48,0.03,-0.45,1.97,2.98,2.41,1,0.43,-0.57
"1009037","1009","10",5.04305235563108,18.15771484375,20.3557739257812,21.1582336425781,2.2,3,0.8,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.6,8.9,8.8,75.3,37.4,16,2.04,1.77,2.08,-0.27,0.04,0.31,2.41,2.38,2.41,-0.03,0,0.03,4.74,5.23,5.14,0.49,0.4,-0.09
"1009039","1009","10",5.03686046278957,15.8491516113281,18.3889770507812,18.9959106445312,2.54,3.15,0.61,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.9,3.7,3.5,94,56.4,7.2,-0.27,-0.2,-0.08,0.07,0.19,0.12,0.1,0.41,0.25,0.31,0.15,-0.16,2.43,3.27,2.98,0.83,0.55,-0.28
"1009042","1009","10",9.13091030318261,16.6766357421875,18.8503112792969,19.6494445800781,2.17,2.97,0.8,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.4,4.9,4.6,72.8,32.8,16,0.56,0.26,0.57,-0.3,0.01,0.31,0.93,0.87,0.9,-0.06,-0.03,0.03,3.26,3.73,3.64,0.46,0.37,-0.09
"1009047","1009","10",2022.86680645454,16.0353361765544,18.4120610555013,19.0107866923014,2.38,2.98,0.6,FALSE,16.1173858840292,18.5904430544422,19.0787817537582,2.4708563819595,2.96297382695415,0.488163727503963,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.2,3.8,3.5,87.7,34.3,6.9,-0.08,-0.18,-0.07,-0.09,0.02,0.11,0.29,0.44,0.26,0.15,-0.02,-0.17,2.62,3.29,3,0.67,0.38,-0.29
"1010002","1010","10",3.4988206063267,14.5698852539062,16.9341278076172,17.4478912353516,2.36,2.88,0.51,FALSE,15.661680853556,17.7567126044754,18.6901064471432,2.09407799991347,3.02979178077306,0.935710149896232,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,1.6,1.8,1.6,86.5,23.2,5.1,-1.09,-0.82,-1.24,0.27,-0.15,-0.43,-1.18,-1.04,-1.3,0.13,-0.12,-0.26,1.15,1.81,1.43,0.65,0.28,-0.38
"1010004","1010","10",63.8155650524387,14.6336720784505,16.9231109619141,17.5846405029297,2.29,2.95,0.66,FALSE,15.661680853556,17.7567126044754,18.6901064471432,2.09407799991347,3.02979178077306,0.935710149896232,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,1.7,1.7,1.7,81.6,30.1,8.6,-1.03,-0.83,-1.11,0.2,-0.08,-0.28,-1.11,-1.05,-1.16,0.06,-0.05,-0.11,1.22,1.8,1.57,0.58,0.35,-0.23
"1010005","1010","10",7.59304864773689,14.6268920898438,16.9365386962891,17.5469512939453,2.31,2.92,0.61,FALSE,15.661680853556,17.7567126044754,18.6901064471432,2.09407799991347,3.02979178077306,0.935710149896232,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,1.7,1.8,1.7,83.1,26.7,7.2,-1.03,-0.82,-1.14,0.22,-0.11,-0.33,-1.12,-1.04,-1.2,0.08,-0.08,-0.16,1.21,1.81,1.53,0.6,0.32,-0.28
"1010006","1010","10",7.68218240294714,14.9394378662109,17.3844146728516,17.7766265869141,2.44,2.84,0.39,FALSE,15.661680853556,17.7567126044754,18.6901064471432,2.09407799991347,3.02979178077306,0.935710149896232,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,1.8,2.3,1.9,90.8,20.2,3.2,-0.72,-0.37,-0.91,0.35,-0.19,-0.55,-0.81,-0.59,-0.97,0.21,-0.16,-0.38,1.52,2.26,1.76,0.73,0.24,-0.5
