"CSDUID","CDUID","PRUID","area_km2","tx30_2025","tx30_2050","tx30_change","tx30_extrapolated","tx30_2025_cd_mean","tx30_2050_cd_mean","tx30_change_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx30_change_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx30_change_pctile_national","tx30_2025_diff_cd","tx30_2050_diff_cd","tx30_change_diff_cd","tx30_2025_diff_pr","tx30_2050_diff_pr","tx30_change_diff_pr","tx30_2025_diff_national","tx30_2050_diff_national","tx30_change_diff_national"
"3502025","3502","35",661.339987462125,18.8333333333333,32.9166666666667,14.1,FALSE,18.1790450802435,32.3195991994987,14.1484093844637,7.77143101851615,12.0957961451014,4.3127750792258,78.9,84,96.6,0.7,0.6,0,11.1,20.8,9.8,16.4,29.1,12.8
"3526011","3526","35",297.936765584102,11.3333333333333,20,8.7,FALSE,19.6482445904096,29.3957771919125,9.73747450998423,7.77143101851615,12.0957961451014,4.3127750792258,56.7,58.9,67.1,-8.3,-9.4,-1,3.6,7.9,4.4,8.9,16.2,7.4
"3526014","3526","35",328.819192367424,15.3571428571429,25,9.6,FALSE,19.6482445904096,29.3957771919125,9.73747450998423,7.77143101851615,12.0957961451014,4.3127750792258,68.7,69.4,73.3,-4.3,-4.4,-0.1,7.6,12.9,5.3,12.9,21.2,8.3
"3526021","3526","35",388.753305228125,21.0666666666667,31.4666666666667,10.4,FALSE,19.6482445904096,29.3957771919125,9.73747450998423,7.77143101851615,12.0957961451014,4.3127750792258,84.3,80.5,77.2,1.4,2.1,0.7,13.3,19.4,6.1,18.6,27.7,9.1
"2499115","2499","24",27.3902771681181,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"3509001","3509","35",286.263945398232,21.9090909090909,34,12.1,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,85.1,85.7,86.2,0.5,0,-0.5,14.1,21.9,7.8,19.5,30.2,10.8
"2491025","2491","24",183.176211854402,6.63636363636364,11.2727272727273,4.6,FALSE,4.66025293035041,8.01181121989917,3.32808658659079,2.17704703751592,3.57949245369058,1.39605963214298,38.2,37.5,36.2,2,3.3,1.3,4.5,7.7,3.2,4.2,7.5,3.3
"2491030","2491","24",473.337851404877,5.0625,9,3.9,FALSE,4.66025293035041,8.01181121989917,3.32808658659079,2.17704703751592,3.57949245369058,1.39605963214298,31.9,31,30.2,0.4,1,0.6,2.9,5.4,2.5,2.6,5.2,2.6
"2491035","2491","24",159.292417987487,7.5,12.25,4.8,FALSE,4.66025293035041,8.01181121989917,3.32808658659079,2.17704703751592,3.57949245369058,1.39605963214298,41.8,40.4,37.2,2.8,4.2,1.5,5.3,8.7,3.4,5.1,8.5,3.5
"2491042","2491","24",397.906104049276,7.88888888888889,12.5555555555556,4.7,FALSE,4.66025293035041,8.01181121989917,3.32808658659079,2.17704703751592,3.57949245369058,1.39605963214298,42.9,41,36.6,3.2,4.5,1.4,5.7,9,3.3,5.5,8.8,3.4
"3509028","3509","35",10.379583209909,23,35,12,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,86.6,86.6,84.9,1.6,1,-0.6,15.2,22.9,7.7,20.6,31.2,10.7
"2431015","2431","24",7.93642781172034,6,12.5,6.5,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,35.2,40.8,51.5,1.8,1.8,0,3.8,8.9,5.1,3.6,8.7,5.2
"2431020","2431","24",96.8171136567501,5.33333333333333,12.1666666666667,6.8,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,32.6,40.2,53.1,1.1,1.4,0.3,3.2,8.6,5.4,2.9,8.4,5.5
"3531030","3531","35",711.827881144618,19.6521739130435,27.6521739130435,8,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,81.2,73.3,62.3,-0.4,0.4,0.8,11.9,15.6,3.7,17.2,23.9,6.7
"3531040","3531","35",492.8111101294,16.9411764705882,23.2352941176471,6.3,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,72.9,66.1,50.2,-3.1,-4,-0.9,9.2,11.1,2,14.5,19.5,5
"3532002","3532","35",424.715082975343,25.2307692307692,35.9230769230769,10.7,FALSE,23.8232340818755,34.6092733628207,10.7980060818856,7.77143101851615,12.0957961451014,4.3127750792258,89.1,87.5,78.3,1.4,1.3,-0.1,17.5,23.8,6.4,22.8,32.1,9.4
"3532004","3532","35",22.3985330022346,24.25,36.5,12.2,FALSE,23.8232340818755,34.6092733628207,10.7980060818856,7.77143101851615,12.0957961451014,4.3127750792258,88,88.5,86.6,0.4,1.9,1.4,16.5,24.4,7.9,21.8,32.7,10.9
"3532012","3532","35",364.093167151592,23.6666666666667,35.3333333333333,11.7,FALSE,23.8232340818755,34.6092733628207,10.7980060818856,7.77143101851615,12.0957961451014,4.3127750792258,87.2,87,82.8,-0.2,0.7,0.9,15.9,23.2,7.4,21.2,31.5,10.4
"3532018","3532","35",18.8836562970915,24,36,12,FALSE,23.8232340818755,34.6092733628207,10.7980060818856,7.77143101851615,12.0957961451014,4.3127750792258,87.6,87.9,84.9,0.2,1.4,1.2,16.2,23.9,7.7,21.6,32.2,10.7
"3509015","3509","35",595.997829236061,20.4761904761905,33.1904761904762,12.7,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,83.2,84.7,89.3,-0.9,-0.8,0.1,12.7,21.1,8.4,18,29.4,11.4
"2413005","2413","24",566.182110636864,6,10.0952380952381,4.1,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,35.2,34.2,32.8,1.1,1.5,0.4,3.8,6.5,2.7,3.6,6.3,2.8
"2413010","2413","24",109.089297782999,7.14285714285714,11.1428571428571,4,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,40.8,37.2,31.5,2.2,2.5,0.3,5,7.6,2.6,4.7,7.4,2.7
"2413015","2413","24",123.318088320891,6.14285714285714,10.7142857142857,4.6,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,36.3,35.4,36.2,1.2,2.1,0.9,4,7.1,3.2,3.7,6.9,3.3
"2413020","2413","24",155.747993428866,6.33333333333333,10.8888888888889,4.6,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,36.9,35.9,36.2,1.4,2.3,0.9,4.2,7.3,3.2,3.9,7.1,3.3
"2413025","2413","24",181.453360439199,6.1,10.6,4.5,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,36.2,35.3,35.4,1.2,2,0.8,3.9,7,3.1,3.7,6.8,3.2
"3509004","3509","35",9.98770536461386,21.5,34,12.5,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,84.8,85.7,88.2,0.1,0,-0.1,13.7,21.9,8.2,19.1,30.2,11.2
"3509010","3509","35",397.484914547918,22.0666666666667,34.0666666666667,12,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,85.6,86,84.9,0.6,0.1,-0.6,14.3,22,7.7,19.6,30.3,10.7
"2430095","2430","24",126.360377171278,4.75,10,5.2,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,29.8,33.7,41.6,1.8,3,1.1,2.6,6.4,3.8,2.3,6.2,3.9
"2430100","2430","24",115.604290731811,4,8.57142857142857,4.6,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,26.7,29.6,36.2,1.1,1.6,0.5,1.8,5,3.2,1.6,4.8,3.3
"2430105","2430","24",184.394378625757,4.625,9.5,4.9,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,29.4,32.3,37.9,1.7,2.5,0.8,2.4,5.9,3.5,2.2,5.7,3.6
"2431025","2431","24",61.3966942250669,4.25,10.5,6.2,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,28.1,35,49.7,0.1,-0.2,-0.3,2.1,6.9,4.8,1.8,6.7,4.9
"2431030","2431","24",75.9395431363119,3.5,9.66666666666667,6.2,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,24.5,32.7,49.7,-0.7,-1.1,-0.3,1.3,6.1,4.8,1.1,5.9,4.9
"2427070","2427","24",58.9496702737516,3.2,9,5.8,FALSE,5.07169049920162,12.1709883287923,7.09368655325486,2.17704703751592,3.57949245369058,1.39605963214298,23.3,31,45.4,-1.9,-3.2,-1.3,1,5.4,4.4,0.8,5.2,4.5
"2428005","2428","24",187.761185591779,2.77777777777778,7.88888888888889,5.1,FALSE,2.98780400372514,8.12814439857608,5.14023481921614,2.17704703751592,3.57949245369058,1.39605963214298,19.5,27.1,41,-0.2,-0.2,0,0.6,4.3,3.7,0.3,4.1,3.8
"2431035","2431","24",81.6772335043846,4.14285714285714,10.8571428571429,6.7,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,27.7,35.7,52.6,0,0.1,0.2,2,7.3,5.3,1.7,7.1,5.4
"2431040","2431","24",112.127295763432,4.42857142857143,11.1428571428571,6.7,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,28.5,37.2,52.6,0.2,0.4,0.2,2.3,7.6,5.3,2,7.4,5.4
"2431045","2431","24",134.242605579265,4.75,12,7.2,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,29.8,39.5,56.9,0.6,1.3,0.7,2.6,8.4,5.8,2.3,8.2,5.9
"2413030","2413","24",129.782921796552,5.75,10.125,4.4,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,33.8,34.3,34.5,0.8,1.5,0.7,3.6,6.5,3,3.3,6.3,3.1
"2407100","2407","24",46.4518480843718,3.28571428571429,5.42857142857143,2.1,FALSE,3.70522276340868,5.69638973513541,1.98732939019082,2.17704703751592,3.57949245369058,1.39605963214298,23.6,19.7,20.1,-0.4,-0.3,0.1,1.1,1.8,0.7,0.9,1.6,0.8
"2407105","2407","24",119.547900578542,2.85714285714286,4.57142857142857,1.7,FALSE,3.70522276340868,5.69638973513541,1.98732939019082,2.17704703751592,3.57949245369058,1.39605963214298,19.9,17.7,16.6,-0.8,-1.1,-0.3,0.7,1,0.3,0.4,0.8,0.4
"2426070","2426","24",109.322707051506,9.5,18.8333333333333,9.3,FALSE,6.43692822939391,13.7667831419022,7.31362308332005,2.17704703751592,3.57949245369058,1.39605963214298,50.1,56.3,71.8,3.1,5.1,2,7.3,15.3,7.9,7.1,15,8
"2427008","2427","24",122.367290045651,5.625,13.875,8.2,FALSE,5.07169049920162,12.1709883287923,7.09368655325486,2.17704703751592,3.57949245369058,1.39605963214298,33.5,43.9,64.2,0.6,1.7,1.1,3.4,10.3,6.8,3.2,10.1,6.9
"2430110","2430","24",138.011857516877,5.875,11.875,6,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,34.2,38.9,47.5,2.9,4.9,1.9,3.7,8.3,4.6,3.4,8.1,4.7
"2431008","2431","24",94.0602685596453,5.5,12.25,6.8,FALSE,4.1853634301358,10.7261492627038,6.54003353663704,2.17704703751592,3.57949245369058,1.39605963214298,33.1,40.4,53.1,1.3,1.5,0.3,3.3,8.7,5.4,3.1,8.5,5.5
"2414075","2414","24",78.1398272589265,4.5,8.66666666666667,4.2,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,28.8,29.9,33.4,0.7,1.1,0.4,2.3,5.1,2.8,2.1,4.9,2.9
"2414080","2414","24",103.332269236797,4.42857142857143,8.57142857142857,4.1,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,28.5,29.6,32.8,0.6,1,0.3,2.3,5,2.7,2,4.8,2.8
"2413040","2413","24",193.03034396963,5.8,9.1,3.3,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,33.9,31.6,27.5,0.9,0.5,-0.4,3.6,5.5,1.9,3.4,5.3,2
"2430005","2430","24",281.866054574097,1.14285714285714,4.28571428571429,3.1,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,13.2,17,26.5,-1.8,-2.7,-1,-1,0.7,1.7,-1.3,0.5,1.8
"2430010","2430","24",192.401438842584,1.1,4.4,3.3,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,13.1,17.2,27.5,-1.8,-2.6,-0.8,-1.1,0.8,1.9,-1.3,0.6,2
"2430015","2430","24",116.25844143594,2.25,5.75,3.5,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,17.4,20.8,28.4,-0.7,-1.2,-0.6,0.1,2.2,2.1,-0.2,2,2.2
"2430020","2430","24",111.252473092689,3,7,4,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,21.5,24.4,31.5,0.1,0,-0.1,0.8,3.4,2.6,0.6,3.2,2.7
"2413055","2413","24",188.67818854925,4.09090909090909,7.36363636363636,3.3,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,27.5,25.6,27.5,-0.8,-1.2,-0.4,1.9,3.8,1.9,1.7,3.6,2
"2430025","2430","24",243.157408052374,2.66666666666667,6.77777777777778,4.1,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,19.1,23.5,32.8,-0.3,-0.2,0,0.5,3.2,2.7,0.2,3,2.8
"2430030","2430","24",25.3524146111425,3.5,7,3.5,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,24.5,24.4,28.4,0.6,0,-0.6,1.3,3.4,2.1,1.1,3.2,2.2
"2430035","2430","24",79.612086954624,3.2,7,3.8,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,23.3,24.4,29.8,0.3,0,-0.3,1,3.4,2.4,0.8,3.2,2.5
"2430040","2430","24",130.030679682278,3.16666666666667,7.33333333333333,4.2,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,23.1,25.5,33.4,0.2,0.3,0.1,1,3.8,2.8,0.7,3.5,2.9
"2430045","2430","24",119.938442038916,3.25,7.25,4,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,23.4,25.4,31.5,0.3,0.3,-0.1,1.1,3.7,2.6,0.8,3.5,2.7
"2430050","2430","24",148.69463799997,3.25,7.125,3.9,FALSE,2.92982011446816,6.9954039697638,4.06270673475528,2.17704703751592,3.57949245369058,1.39605963214298,23.4,25.1,30.2,0.3,0.1,-0.2,1.1,3.5,2.5,0.8,3.3,2.6
"3548072","3548","35",2.87439287029465,12,16,4,FALSE,12.1858135273061,18.2802333192915,6.0867068756987,7.77143101851615,12.0957961451014,4.3127750792258,59.3,48.7,31.5,-0.2,-2.3,-2.1,4.2,3.9,-0.3,9.6,12.2,2.7
"3548073","3548","35",60.9037766925458,12.375,18.5,6.1,FALSE,12.1858135273061,18.2802333192915,6.0867068756987,7.77143101851615,12.0957961451014,4.3127750792258,60.7,55.6,49.2,0.2,0.2,0,4.6,6.4,1.8,9.9,14.7,4.8
"3548091","3548","35",7434.07192429435,12.6543209876543,19.037037037037,6.4,FALSE,12.1858135273061,18.2802333192915,6.0867068756987,7.77143101851615,12.0957961451014,4.3127750792258,61.6,57.4,50.7,0.5,0.8,0.3,4.9,6.9,2.1,10.2,15.3,5.1
"3548094","3548","35",4162.51818840199,11.1844660194175,16.9126213592233,5.7,FALSE,12.1858135273061,18.2802333192915,6.0867068756987,7.77143101851615,12.0957961451014,4.3127750792258,56.5,51.3,44.9,-1,-1.4,-0.4,3.4,4.8,1.4,8.8,13.1,4.4
"2413045","2413","24",111.066558683237,5.83333333333333,9.16666666666667,3.3,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,34.1,31.7,27.5,0.9,0.6,-0.4,3.7,5.6,1.9,3.4,5.4,2
"2499120","2499","24",113.557572894287,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499125","2499","24",81.199270584011,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499130","2499","24",13.3577118503485,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499135","2499","24",15.0826749428406,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"3526053","3526","35",141.797311846092,29,37.5,8.5,FALSE,19.6482445904096,29.3957771919125,9.73747450998423,7.77143101851615,12.0957961451014,4.3127750792258,92.5,89.8,66.1,9.4,8.1,-1.2,21.2,25.4,4.2,26.6,33.7,7.2
"2499140","2499","24",37.2780738669246,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499802","2499","24",390.855823196327,5.90476190476191,6.95238095238095,1,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,34.3,23.9,13.5,4.9,5.5,0.6,3.7,3.4,-0.4,3.5,3.2,-0.3
"2499804","2499","24",940.382524183239,2.72222222222222,4.30555555555556,1.6,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,19.3,17.1,16.3,1.8,2.9,1.2,0.5,0.7,0.2,0.3,0.5,0.3
"2499806","2499","24",506.236338861775,5.875,8.625,2.8,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,34.2,29.9,23.3,4.9,7.2,2.4,3.7,5,1.4,3.4,4.8,1.5
"2499808","2499","24",100.686750974477,3,4.85714285714286,1.9,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,21.5,18.2,17.6,2,3.4,1.5,0.8,1.3,0.5,0.6,1.1,0.6
"2499810","2499","24",149.861222916074,3,6,3,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,21.5,21.6,25.1,2,4.6,2.6,0.8,2.4,1.6,0.6,2.2,1.7
"3528052","3528","35",2523.07265663174,18.1132075471698,26.9245283018868,8.8,FALSE,17.7436023778283,26.6065509865669,8.84268800661531,7.77143101851615,12.0957961451014,4.3127750792258,77.2,72.3,67.6,0.4,0.3,0,10.3,14.8,4.5,15.7,23.1,7.5
"3529005","3529","35",824.773490067479,27.0740740740741,36.7777777777778,9.7,FALSE,27.1685519538245,36.7038906649561,9.53570404210659,7.77143101851615,12.0957961451014,4.3127750792258,91,88.8,73.6,-0.1,0.1,0.2,19.3,24.7,5.4,24.6,33,8.4
"3529006","3529","35",100.612792800617,29.1666666666667,38.5,9.3,FALSE,27.1685519538245,36.7038906649561,9.53570404210659,7.77143101851615,12.0957961451014,4.3127750792258,92.7,91,71.8,2,1.8,-0.2,21.4,26.4,5,26.7,34.7,8
"4706027","4706","47",188.137755757486,31.6666666666667,41.0833333333333,9.4,FALSE,27.3775283503333,38.5279807234403,11.1596215336991,13.579379603014,19.5797131677624,5.99856635388725,94.8,93.7,72.2,4.3,2.6,-1.8,18.1,21.5,3.4,29.2,37.3,8.1
"4706028","4706","47",1.75439585620913,34,42,8,FALSE,27.3775283503333,38.5279807234403,11.1596215336991,13.579379603014,19.5797131677624,5.99856635388725,96.5,94.4,62.3,6.6,3.5,-3.2,20.4,22.4,2,31.6,38.2,6.7
"4611042","4611","46",108.383719223891,27.375,41.875,14.5,FALSE,27.0247158400387,41.2083301471704,14.1745747159069,7.08685808444836,11.085352408936,3.97921033378658,91.1,94.1,97.6,0.4,0.7,0.3,20.3,30.8,10.5,24.9,38.1,13.2
"4612047","4612","46",1099.58103774409,24.5,35.09375,10.6,FALSE,23.6812883450659,33.1280491738927,9.45749580895097,7.08685808444836,11.085352408936,3.97921033378658,88.2,86.9,78.1,0.8,2,1.1,17.4,24,6.6,22.1,31.3,9.3
"3502036","3502","35",308.855572666339,20.2307692307692,32.7692307692308,12.5,FALSE,18.1790450802435,32.3195991994987,14.1484093844637,7.77143101851615,12.0957961451014,4.3127750792258,83,83.7,88.2,2.1,0.4,-1.6,12.5,20.7,8.2,17.8,29,11.2
"3509021","3509","35",12.452133476307,21.75,34,12.2,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,85,85.7,86.6,0.3,0,-0.4,14,21.9,7.9,19.3,30.2,10.9
"3509024","3509","35",252.495747075176,22.8333333333333,34.1666666666667,11.3,FALSE,21.4206888676792,33.986933640879,12.5656182512924,7.77143101851615,12.0957961451014,4.3127750792258,86.4,86,81.5,1.4,0.2,-1.3,15.1,22.1,7,20.4,30.4,10
"3531016","3531","35",12.6105145187404,23.3333333333333,33.3333333333333,10,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,87,84.8,75.1,3.3,6.1,2.8,15.6,21.2,5.7,20.9,29.5,8.7
"2495050","2495","24",1204.1165966768,2,2.3125,0.3,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,16,12.7,10.3,-0.2,-0.8,-0.5,-0.2,-1.3,-1.1,-0.4,-1.5,-1
"2495802","2495","24",1.12615194893173,1.5,2,0.5,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,14,12,11.1,-0.7,-1.1,-0.3,-0.7,-1.6,-0.9,-0.9,-1.8,-0.8
"2495902","2495","24",10287.652306362,2.44347826086957,3.3695652173913,0.9,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,18,15,12.4,0.2,0.3,0.1,0.3,-0.2,-0.5,0,-0.4,-0.4
"3531013","3531","35",393.744531203039,22.8235294117647,31.0588235294118,8.2,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,86.3,79.6,64.2,2.8,3.8,1,15.1,19,3.9,20.4,27.3,6.9
"3502010","3502","35",220.376431197562,15.2,30.4,15.2,FALSE,18.1790450802435,32.3195991994987,14.1484093844637,7.77143101851615,12.0957961451014,4.3127750792258,68.4,77.8,99,-3,-1.9,1.1,7.4,18.3,10.9,12.8,26.6,13.9
"2416013","2416","24",571.912697416378,1.57142857142857,3.85714285714286,2.3,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,14.3,15.7,20.9,0.1,0.4,0.4,-0.6,0.3,0.9,-0.9,0.1,1
"2416023","2416","24",154.072602303853,4.625,8.75,4.1,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,29.4,30.1,32.8,3.1,5.3,2.2,2.4,5.2,2.7,2.2,5,2.8
"4604068","4604","46",27.9225595992422,25.5,37,11.5,FALSE,25.2110768674318,38.2436097696562,13.0142562494705,7.08685808444836,11.085352408936,3.97921033378658,89.2,89.1,82,0.3,-1.2,-1.5,18.4,25.9,7.5,23.1,33.2,10.2
"4605025","4605","46",963.463768425047,26.2307692307692,40,13.8,FALSE,29.9084115768813,43.5992136526284,13.6729178577878,7.08685808444836,11.085352408936,3.97921033378658,90,92.5,94.9,-3.7,-3.6,0.1,19.1,28.9,9.8,23.8,36.2,12.5
"4605032","4605","46",1162.80766883243,26,39.6,13.6,FALSE,29.9084115768813,43.5992136526284,13.6729178577878,7.08685808444836,11.085352408936,3.97921033378658,89.8,92,94.4,-3.9,-4,-0.1,18.9,28.5,9.6,23.6,35.8,12.3
"4605038","4605","46",773.725514101837,28.3,41.8,13.5,FALSE,29.9084115768813,43.5992136526284,13.6729178577878,7.08685808444836,11.085352408936,3.97921033378658,91.9,94,93.9,-1.6,-1.8,-0.2,21.2,30.7,9.5,25.9,38,12.2
"4605044","4605","46",775.138878341651,32.5652173913044,46.3478260869565,13.8,FALSE,29.9084115768813,43.5992136526284,13.6729178577878,7.08685808444836,11.085352408936,3.97921033378658,95.4,98,94.9,2.7,2.7,0.1,25.5,35.3,9.8,30.1,42.6,12.5
"4605052","4605","46",3.05573071481388,34.5,49,14.5,FALSE,29.9084115768813,43.5992136526284,13.6729178577878,7.08685808444836,11.085352408936,3.97921033378658,96.8,99.2,97.6,4.6,5.4,0.8,27.4,37.9,10.5,32.1,45.2,13.2
"3531025","3531","35",578.978257111686,21.0952380952381,27.4285714285714,6.3,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,84.4,73.1,50.2,1,0.2,-0.9,13.3,15.3,2,18.7,23.6,5
"2414085","2414","24",63.1328253777098,5.16666666666667,10.3333333333333,5.2,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,32.1,34.7,41.6,1.4,2.8,1.4,3,6.8,3.8,2.7,6.5,3.9
"2414090","2414","24",80.3003106137427,5,10,5,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,31.1,33.7,39.4,1.2,2.4,1.2,2.8,6.4,3.6,2.6,6.2,3.7
"2414902","2414","24",570.10763886408,3.1304347826087,6.65217391304348,3.5,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,23,23.2,28.4,-0.7,-0.9,-0.3,1,3.1,2.1,0.7,2.9,2.2
"2414904","2414","24",189.144044510292,3.36363636363636,7.09090909090909,3.7,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,23.8,25,29.4,-0.4,-0.5,-0.1,1.2,3.5,2.3,0.9,3.3,2.4
