"CSDUID","CDUID","PRUID","area_km2","tx_extrapolated","tx30_2025","tx30_2050","tx35_2025","tx35_2050","wsdi_2025","wsdi_2050","tx30_2025_cd_mean","tx30_2050_cd_mean","tx35_2025_cd_mean","tx35_2050_cd_mean","wsdi_2025_cd_mean","wsdi_2050_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx35_2025_pr_mean","tx35_2050_pr_mean","wsdi_2025_pr_mean","wsdi_2050_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx35_2025_pctile_national","tx35_2050_pctile_national","wsdi_2025_pctile_national","wsdi_2050_pctile_national"
"1212014","1212","12",10.4864325459054,FALSE,6.75,11.25,0,0,7,24,5.53751448402038,9.75120871906119,0,0,9.74307813572983,22.0387757622481,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,38.5,37.4,36,26.3,0.2,21.1
"1325044","1325","13",9.87013559674964,FALSE,11,15,0,1,9,17,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,55.5,46.3,36,63.2,2.5,4
"1327037","1327","13",196.749514298556,FALSE,8.125,14.625,0,0,10.875,17.25,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,44.9,45.6,36,26.3,4.6,4.2
"1205016","1205","12",5.63767853971472,FALSE,5.5,12,0,0,12.5,21.5,3.37799691574366,7.76356054633413,0,0,13.0283225375069,25.3155021134275,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,33.1,39.5,36,26.3,7.7,12.8
"1322007","1322","13",233.584113387599,FALSE,6.25,9.33333333333333,0,0,11.9166666666667,22.0833333333333,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,36.7,32,36,26.3,5.9,14.7
"1212019","1212","12",1.54161303149934,FALSE,7,11,0,0,7.5,23,5.53751448402038,9.75120871906119,0,0,9.74307813572983,22.0387757622481,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,39.9,36.5,36,26.3,0.4,17.2
"1212023","1212","12",0.230216658051131,FALSE,7,11,0,0,9.5,27,5.53751448402038,9.75120871906119,0,0,9.74307813572983,22.0387757622481,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,39.9,36.5,36,26.3,2.9,32.9
"1213001","1213","12",2339.53196043421,FALSE,1.25925925925926,2.7037037037037,0,0,17.2962962962963,35.0185185185185,0.806816026804493,1.78381366001927,0,0,19.6905560287245,38.7095326639041,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,13.5,13.5,36,26.3,53.2,72.5
"1213004","1213","12",3111.84250517825,FALSE,0.462686567164179,1.08955223880597,0,0,21.5074626865672,41.5373134328358,0.806816026804493,1.78381366001927,0,0,19.6905560287245,38.7095326639041,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,10.7,10.6,36,26.3,81.1,91.9
"1213008","1213","12",17.8470329105103,FALSE,1.5,2.25,0,0,16.75,29.5,0.806816026804493,1.78381366001927,0,0,19.6905560287245,38.7095326639041,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,14,12.6,36,26.3,47.7,42.5
"1214001","1214","12",1606.30622967681,FALSE,4.21875,7.875,0,0,10.0625,22.40625,3.70167036744618,7.02671743525041,0,0,11.0206353127932,23.1960805193267,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,27.9,27,36,26.3,3.5,15.5
"1214002","1214","12",5.09134505944803,FALSE,5,10.5,0,0,7,21.5,3.70167036744618,7.02671743525041,0,0,11.0206353127932,23.1960805193267,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,31.1,35,36,26.3,0.2,12.8
"1214006","1214","12",977.949976714718,FALSE,2.84615384615385,5.61538461538461,0,0,12.6153846153846,24.5,3.70167036744618,7.02671743525041,0,0,11.0206353127932,23.1960805193267,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,19.8,20.4,36,26.3,8.2,23
"1214010","1214","12",2.70796895184445,FALSE,3.5,7,0,0,11,24,3.70167036744618,7.02671743525041,0,0,11.0206353127932,23.1960805193267,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,24.5,24.4,36,26.3,4.8,21.1
"1215001","1215","12",1329.07803924327,FALSE,1.62857142857143,3.2,0,0,15.9714285714286,25.3428571428571,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,14.4,14.7,36,26.3,40,26.3
"1215002","1215","12",8.65403105106964,FALSE,1.5,2.5,0,0,16,29,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,14,13.1,36,26.3,41.5,40.7
"1215005","1215","12",6.79159205504731,FALSE,1,2.5,0,0,19,28,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,12.5,13.1,36,26.3,63.9,37.3
"1215006","1215","12",906.311714528559,FALSE,1.96153846153846,4.26923076923077,0,0,14.3076923076923,20.1923076923077,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,15.1,16.9,36,26.3,19.8,9.6
"1215008","1215","12",7.73404396039444,FALSE,2,4,0,0,16,21,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,16,16.2,36,26.3,41.5,11.6
"1216001","1216","12",474.660618530944,FALSE,0,0.153846153846154,0,0,23,45,0.119594221858035,0.3151165571732,0,0,21.7877888100641,39.3199634636024,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,4.8,8.3,36,26.3,88.6,95
"1216006","1216","12",719.201323205006,FALSE,0.409090909090909,0.909090909090909,0,0,19.8181818181818,33.0454545454545,0.119594221858035,0.3151165571732,0,0,21.7877888100641,39.3199634636024,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,10.6,9.4,36,26.3,68.3,58.9
"1216011","1216","12",1258.06884572959,FALSE,0,0.0384615384615385,0,0,22.4615384615385,40.7692307692308,0.119594221858035,0.3151165571732,0,0,21.7877888100641,39.3199634636024,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,4.8,8,36,26.3,85.8,90.6
"1216014","1216","12",8.21083608692594,FALSE,0,0,0,0,21,38.5,0.119594221858035,0.3151165571732,0,0,21.7877888100641,39.3199634636024,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,4.8,3.9,36,26.3,77.5,86.7
"1325047","1325","13",23.0347061880339,FALSE,9.4,14.2,0,1,8,15,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,49.9,45,36,63.2,1,2.8
"1325105","1325","13",8833.83016149038,FALSE,10.3254716981132,14.8066037735849,0,0.773584905660377,10.6084905660377,15.9245283018868,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,53.3,45.8,36,59,4,3.2
"1326003","1326","13",0.377936646957775,FALSE,13,19,0,1,7,15,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,62.6,56.9,36,63.2,0.2,2.8
"1326015","1326","13",16.8747092240346,FALSE,15.5,21.25,0,1,9,12.75,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,69,61.8,36,63.2,2.5,1.9
"1326020","1326","13",0.400641658246361,FALSE,13,20,0,1,8,16,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,62.6,58.9,36,63.2,1,3.4
"1326025","1326","13",923.499583230902,FALSE,15.6428571428571,21.3214285714286,0,1.21428571428571,7.46428571428571,15.3928571428571,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,69.4,61.9,36,67,0.4,3
"1326026","1326","13",362.202028148798,FALSE,15.8461538461538,22.0769230769231,0,1.38461538461538,9,13.6923076923077,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,70,63.7,36,67.8,2.5,2.3
"1326028","1326","13",943.52393022527,FALSE,13.9285714285714,20,0,1,8.10714285714286,14.6785714285714,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,64.2,58.9,36,63.2,1.4,2.7
"1323012","1323","13",210.632113856415,FALSE,10.5,14.7,0,1,8.5,16.2,8.67091915697618,12.1941150098206,0,0.519466111646251,10.0634946103072,17.5614983607603,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,53.7,45.7,36,63.2,1.9,3.5
"1323013","1323","13",5.04623215596594,FALSE,11,15.5,0,1,8,16,8.67091915697618,12.1941150098206,0,0.519466111646251,10.0634946103072,17.5614983607603,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,55.5,47.4,36,63.2,1,3.4
"1323103","1323","13",2573.30587261696,FALSE,9.04166666666667,12.8611111111111,0,0.597222222222222,9.65277777777778,16.4722222222222,8.67091915697618,12.1941150098206,0,0.519466111646251,10.0634946103072,17.5614983607603,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,48.7,41.5,36,57.6,3,3.7
"1324013","1324","13",245.645165481137,FALSE,7,10.2857142857143,0,0,8.14285714285714,18.8571428571429,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,39.9,34.6,36,26.3,1.5,5.9
"1324014","1324","13",391.34765058259,FALSE,6,9.72727272727273,0,0,7.63636363636364,19.3636363636364,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,35.2,32.7,36,26.3,0.5,7.1
"1324015","1324","13",303.894994930382,TRUE,4.67889320076998,7.23056495514585,0,0.20465098689434,10.2184011226044,20.2337367173922,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,29.6,25.3,36,54.5,3.7,9.7
"1011005","1011","10",47826.3455897827,FALSE,0.945945945945946,1.56756756756757,0,0,13.2874692874693,20.2051597051597,0.418176082834418,0.693005271352781,0,0,17.2837983297294,26.5834753666644,0.408135862249372,0.827083300047433,0,0,15.7625310880164,23.1646438000293,11.9,11.2,36,26.3,12,9.7
"1325023","1325","13",269.590714359404,FALSE,15.1666666666667,20.25,0,1.08333333333333,9.66666666666667,17.9166666666667,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,68.2,59.8,36,66.1,3,4.7
"1325024","1325","13",1841.0100643152,FALSE,10.74,17.12,0,0.8,11.58,18.58,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,54.3,52.5,36,59.1,5.4,5.6
"1325025","1325","13",16.0608273071856,FALSE,15,19.6,0,1.8,8,15.2,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,67.3,57.9,36,70.5,1,2.9
"1325034","1325","13",15.1929318297575,FALSE,15,20,0,2,8,16,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,67.3,58.9,36,73.6,1,3.4
"1325035","1325","13",10.8843825228396,FALSE,16.5,19,0,2,8,15.5,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,72.1,56.9,36,73.6,1,3.1
"1326106","1326","13",2073.7862243433,FALSE,13.8103448275862,20.1379310344828,0,1.05172413793103,8.01724137931035,15.948275862069,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,64.1,59.6,36,66,1.4,3.3
"1327014","1327","13",0.55042321815943,FALSE,1.5,5,0,0,14,23,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,14,18.7,36,26.3,16.8,17.2
"2442100","2442","24",120.655251109244,FALSE,8,15.5,0,0,15,22.875,8.6500756402567,16.0439428001858,0,0,14.4635711108826,23.6885138644619,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,43.8,47.4,36,26.3,28.7,16.5
"2442110","2442","24",125.00739791281,FALSE,10.1666666666667,18.5,0,0,15,22.8333333333333,8.6500756402567,16.0439428001858,0,0,14.4635711108826,23.6885138644619,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,53,55.6,36,26.3,28.7,16.4
"2439025","2439","24",169.510765509018,FALSE,8.625,17.25,0,0,14.875,23.875,9.03730443845673,17.2695562817134,0,0,15.3222066581599,25.1947680317299,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,46.4,52.8,36,26.3,25.6,20.3
"2439030","2439","24",116.868863612359,FALSE,5.375,13.75,0,0,15,24.5,9.03730443845673,17.2695562817134,0,0,15.3222066581599,25.1947680317299,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,32.7,43.6,36,26.3,28.7,23
"1327032","1327","13",521.762029335576,FALSE,10.1304347826087,17.1304347826087,0,0.304347826086957,7.52173913043478,16.1739130434783,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,52.9,52.5,36,55.3,0.5,3.5
"1327033","1327","13",328.806188991374,FALSE,7.21428571428571,14.9285714285714,0,0,8.14285714285714,18.5,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,41,45.9,36,26.3,1.5,5.4
"1327034","1327","13",155.386696688349,FALSE,9.25,17,0,0,7.5,16.75,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,49.3,51.9,36,26.3,0.4,3.8
"1327035","1327","13",39.9339677700762,FALSE,8.4,16.4,0,0,8.2,17.6,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,45.9,49.7,36,26.3,1.5,4.4
"1327036","1327","13",109.867523238707,FALSE,7.28571428571429,14.1428571428571,0,0,10.2857142857143,18.7142857142857,4.6436985820764,10.0736821364396,0,0.0721259898184901,11.4349939938509,21.0757915338,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,41.2,44.9,36,26.3,3.7,5.7
"1322008","1322","13",144.895547231944,FALSE,6.125,9.25,0,0,12.25,24.25,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,36.3,31.9,36,26.3,7,22.2
"1322009","1322","13",323.25161179597,FALSE,6.18181818181818,9.36363636363636,0,0,12.1818181818182,24.7272727272727,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,36.4,32.1,36,26.3,6.9,23.7
"1322010","1322","13",1.89905479007669,FALSE,6,10,0,0,13,26,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,35.2,33.7,36,26.3,10.1,28.7
"1322026","1322","13",0.898012423011482,FALSE,6,10,0,0,13,26,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,35.2,33.7,36,26.3,10.1,28.7
"1323010","1323","13",408.241272967735,FALSE,6.58333333333333,8.58333333333333,0,0,11.6666666666667,22.4166666666667,8.67091915697618,12.1941150098206,0,0.519466111646251,10.0634946103072,17.5614983607603,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,38.1,29.7,36,26.3,5.5,15.5
"1323011","1323","13",550.449117072336,FALSE,7.76470588235294,10.7647058823529,0,0.352941176470588,11.4117647058824,19.5882352941176,8.67091915697618,12.1941150098206,0,0.519466111646251,10.0634946103072,17.5614983607603,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,42.6,35.6,36,55.9,5.2,8
"2429050","2429","24",61.4678228406185,FALSE,5.5,12,0,0,15,22,4.50378882303916,10.5716018498211,0,0,14.582849039719,22.5611269704738,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,33.1,39.5,36,26.3,28.7,14.3
"2429057","2429","24",151.542397047158,FALSE,4.77777777777778,11.7777777777778,0,0,15.4444444444444,21.7777777777778,4.50378882303916,10.5716018498211,0,0,14.582849039719,22.5611269704738,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,29.9,38.8,36,26.3,35,13.5
"2429065","2429","24",57.1075348973219,FALSE,5.5,13,0,0,16,21.5,4.50378882303916,10.5716018498211,0,0,14.582849039719,22.5611269704738,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,33.1,42.1,36,26.3,41.5,12.8
"2412072","2412","24",182.897538415944,FALSE,2.11111111111111,3.88888888888889,0,0,14.7777777777778,29,2.35866442906219,4.51731408749701,0,0,15.1824046203312,24.7617322619464,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,17,15.7,36,26.3,24.7,40.7
"2412080","2412","24",125.748486592157,FALSE,2.625,4.875,0,0,14.25,27.125,2.35866442906219,4.51731408749701,0,0,15.1824046203312,24.7617322619464,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,18.9,18.3,36,26.3,19.3,33.7
"1206009","1206","12",1435.73912061009,FALSE,4.97368421052632,7.97368421052632,0,0,13.0263157894737,24.2368421052632,5.56169314512234,8.28636830661095,0,0,12.2732074913966,23.9210464924803,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,30.4,27.3,36,26.3,11.2,22.1
"1209800","1209","12",0.620376186330842,FALSE,2,5,0,0,16,32,2.19550456089648,4.32593911812603,0,0,15.7969322377849,30.0003058272929,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,16,18.7,36,26.3,41.5,52.3
"1201009","1201","12",5.6799416341902,FALSE,0,1,0,0,13,24,0.329077772389533,1.27797252837126,0,0,18.9414053441394,29.2850427928363,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,4.8,10,36,26.3,10.1,21.1
"1326030","1326","13",539.643398292904,FALSE,12.0588235294118,18.0588235294118,0,0.882352941176471,7.23529411764706,15.4117647058824,13.7624398434533,19.8685471958995,0,1.00970565986681,7.93320069094983,15.3660355212845,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,59.9,54.9,36,59.8,0.4,3
"1210002","1210","12",18.0542910935164,FALSE,4,10,0,0,14.5,24,4.49073645785902,8.95203551999449,0,0,12.4419549773822,21.5852492621047,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,26.7,33.7,36,26.3,21.7,21.1
"1212001","1212","12",1712.02872455256,FALSE,6.25,10.8214285714286,0,0,8.39285714285714,20.5,5.53751448402038,9.75120871906119,0,0,9.74307813572983,22.0387757622481,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,36.7,35.7,36,26.3,1.7,10.3
"1215011","1215","12",2371.49063621798,FALSE,1.12068965517241,2.55172413793103,0,0,13.5172413793103,15.2241379310345,1.43307202830597,3.07625463625958,0,0,14.3932830465467,19.1553901550624,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,13.2,13.3,36,26.3,13.1,2.9
"1201001","1201","12",1361.87428673875,FALSE,0,0.173913043478261,0,0,25.1739130434783,33.0434782608696,0.329077772389533,1.27797252837126,0,0,18.9414053441394,29.2850427928363,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,4.8,8.4,36,26.3,95,58.9
"1206004","1206","12",14.0624338489155,FALSE,6.5,8.5,0,0,12,26,5.56169314512234,8.28636830661095,0,0,12.2732074913966,23.9210464924803,2.64672412236901,5.17192166505104,0,0,15.518979460966,26.1989246213319,37.6,29.4,36,26.3,6.3,28.7
"1322102","1322","13",4424.09458144807,FALSE,5.77884615384615,8.75961538461539,0,0,13.2403846153846,19.5384615384615,5.92535414657449,9.03010224590251,0,0,13.321641310876,19.9619525330642,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,33.8,30.2,36,26.3,11.7,7.8
"1324016","1324","13",169.323515285225,FALSE,5.4,9,0,0,7.6,19.4,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,32.7,31,36,26.3,0.5,7.3
"1324017","1324","13",606.147322268107,FALSE,8.27272727272727,11.6363636363636,0,0.227272727272727,8,16.1818181818182,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,45.5,38.4,36,54.8,1,3.5
"1324018","1324","13",709.786429608079,FALSE,8.33333333333333,12.1428571428571,0,0.428571428571429,7.95238095238095,15.2857142857143,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,45.7,40.1,36,56.3,0.7,2.9
"1324019","1324","13",108.819248789851,FALSE,9.8,14.2,0,1,8.6,16.8,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,50.9,45,36,63.2,2,3.9
"1324104","1324","13",156.035532623073,TRUE,3.54082890433807,5.57940027622463,0,0.11837213834551,10.5544877592777,20.8093605956434,7.04278871004683,10.4580567912373,0,0.234647674173057,8.34533579479459,17.605801164009,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,24.8,20.3,36,53.6,3.9,11.1
"1325010","1325","13",0.15603703640705,FALSE,18,22,0,2,8,19,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,76.4,63.3,36,73.6,1,6.4
"1325020","1325","13",970.804582020064,FALSE,11.08,16.04,0,0.92,8.24,14.92,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,56.3,49.2,36,60,1.5,2.7
"1325021","1325","13",244.836436726943,FALSE,16.0909090909091,20.2727272727273,0,1.72727272727273,8,14.4545454545455,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,71.3,59.9,36,70,1,2.5
"1325022","1325","13",835.791640712351,FALSE,15.9677419354839,19.9677419354839,0,1.83870967741935,8.03225806451613,16.3870967741935,11.0268195980263,15.7868302206859,0,0.8858461352799,10.3200324833228,16.2648870344081,7.99547166175124,13.0162258139899,0,0.380300629625219,11.3467009266206,19.7688163800009,70.1,58.4,36,70.7,1.4,3.6
"2458012","2458","24",9.65598578496,FALSE,20,33,0,3,17,26.25,20.0322902493062,32.7583947398116,0,2.58701110208456,16.9509504220604,26.5542027343023,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,82.3,84.3,36,79.8,50.3,29.8
"2458033","2458","24",82.0957154086974,FALSE,20.2,32.8,0,2.6,17,27.6,20.0322902493062,32.7583947398116,0,2.58701110208456,16.9509504220604,26.5542027343023,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,83,83.8,36,78,50.3,35.4
"2442005","2442","24",255.476905212592,FALSE,8.16666666666667,15.5,0,0,14,24.25,8.6500756402567,16.0439428001858,0,0,14.4635711108826,23.6885138644619,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,45.1,47.4,36,26.3,16.8,22.2
"2437220","2437","24",83.2235913183268,FALSE,11.8333333333333,22.5,0,0,17,32,11.6404222219723,21.5774095498316,0,0,16.1659963763141,30.3058609729641,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,58.4,64.3,36,26.3,50.3,52.3
"2437225","2437","24",53.6516033135956,FALSE,11.75,21.75,0,0,16.75,29.75,11.6404222219723,21.5774095498316,0,0,16.1659963763141,30.3058609729641,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,58.2,62.8,36,26.3,47.7,43.4
"2437230","2437","24",91.2009644709649,FALSE,11,21.3333333333333,0,0,17,29.8333333333333,11.6404222219723,21.5774095498316,0,0,16.1659963763141,30.3058609729641,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,55.5,61.9,36,26.3,50.3,43.6
"2437235","2437","24",129.675317972895,FALSE,11.4285714285714,21.2857142857143,0,0,15.7142857142857,30,11.6404222219723,21.5774095498316,0,0,16.1659963763141,30.3058609729641,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,57,61.8,36,26.3,37.9,44.5
"2446075","2446","24",222.477648617034,FALSE,9.83333333333333,19.8333333333333,0,0.166666666666667,14.1666666666667,25.75,12.8770283600362,24.6621005715011,0,0.663846036850905,14.5025639331362,25.8110102211115,2.17704703751592,3.57949245369058,0.000809061843002384,0.031466504238684,18.135178528419,29.9237881305768,50.9,58.3,36,54.2,18.8,27.8
