"CSDUID","CDUID","PRUID","area_km2","hx_extrapolated","hx30_2025","hx30_2050","hx35_2025","hx35_2050","hx40_2025","hx40_2050","hx30_2025_cd_mean","hx30_2050_cd_mean","hx35_2025_cd_mean","hx35_2050_cd_mean","hx40_2025_cd_mean","hx40_2050_cd_mean","hx30_2025_pr_mean","hx30_2050_pr_mean","hx35_2025_pr_mean","hx35_2050_pr_mean","hx40_2025_pr_mean","hx40_2050_pr_mean","hx30_2025_pctile_national","hx30_2050_pctile_national","hx35_2025_pctile_national","hx35_2050_pctile_national","hx40_2025_pctile_national","hx40_2050_pctile_national"
"2446085","2446","24",5.02145572141505,FALSE,54,69,13,26,0,5,51.8924121355215,66.6315258670095,12.5631954536416,23.9044498060289,0.139111028110052,3.7622617991549,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,92.2,91.3,86.8,88.5,40.8,92.3
"2404025","2404","24",202.93945345908,FALSE,1.6,2.8,0,0,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,8.8,7.5,12.3,9.6,40.8,27.7
"2404030","2404","24",214.432262837147,FALSE,4.28571428571429,5.14285714285714,0,0,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,14.7,11.3,12.3,9.6,40.8,27.7
"2404037","2404","24",363.964478173868,FALSE,8.27272727272727,9.27272727272727,0,0.727272727272727,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,20.9,16.4,12.3,23.2,40.8,27.7
"2404047","2404","24",309.80348032966,FALSE,9.85714285714286,12,0,1.42857142857143,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,22.8,19.7,12.3,26.9,40.8,27.7
"2449030","2449","24",113.836658559031,FALSE,47.8333333333333,62.6666666666667,11.1666666666667,22.3333333333333,0,2.5,49.558046492073,65.9493475515358,12.5131973437869,23.8456541907074,0.149997098102324,2.98350858643983,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.5,87,83.2,85.2,40.8,82.4
"2461030","2461","24",18.6768676624833,FALSE,47.5,67,11.5,23.5,0,3,47.5496426620088,65.8819873681927,11.6187656479652,23.5065637648465,0.0320760214820449,3.14907977194923,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.4,90.1,83.8,86.3,40.8,85.1
"2487080","2487","24",98.2411516672558,FALSE,21.75,35,3.25,8,0,0,21.6792544817859,33.992516099443,2.96729090056037,7.97020469167012,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,44.8,48.1,51.5,52.7,40.8,27.7
"2487085","2487","24",122.402174419126,FALSE,21.75,34.25,3,7.75,0,0,21.6792544817859,33.992516099443,2.96729090056037,7.97020469167012,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,44.8,46.7,49.6,51.6,40.8,27.7
"2487090","2487","24",152.307866121574,FALSE,21.1666666666667,33.6666666666667,2.5,7.66666666666667,0,0,21.6792544817859,33.992516099443,2.96729090056037,7.97020469167012,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,43.8,45.5,46.8,51.4,40.8,27.7
"2487095","2487","24",140.095747602987,FALSE,21.1428571428571,33.5714285714286,2.14285714285714,7.57142857142857,0,0,21.6792544817859,33.992516099443,2.96729090056037,7.97020469167012,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,43.7,45.4,45.1,51.2,40.8,27.7
"2487100","2487","24",284.735726268828,FALSE,20.5,32.3333333333333,2,7.16666666666667,0,0,21.6792544817859,33.992516099443,2.96729090056037,7.97020469167012,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,41.9,43.3,43.3,50.1,40.8,27.7
"2473020","2473","24",12.1042270917925,FALSE,56.5,70.5,16.5,28,0,5.5,55.2022838623974,69.840797665704,15.4455077336001,27.1143959531249,0,4.9213936434099,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,93.6,92.9,91.1,90.5,40.8,93.1
"2473025","2473","24",6.01495037750631,FALSE,56.5,70.5,16.5,28,0,5.5,55.2022838623974,69.840797665704,15.4455077336001,27.1143959531249,0,4.9213936434099,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,93.6,92.9,91.1,90.5,40.8,93.1
"3510020","3510","35",1144.41092878115,FALSE,56.7083333333333,72.5,16.75,32.6666666666667,0.458333333333333,5.83333333333333,52.6857928543848,67.7631096006016,14.5396630610707,30.6795990893141,0.269866174251147,4.49492351237371,25.3975254066522,38.4385661432019,4.93033259559165,10.5798115050915,0.155482995787871,0.720458052024151,93.8,94.7,91.5,96.5,85.4,93.9
"2437240","2437","24",106.795549874064,FALSE,43.8333333333333,60.1666666666667,10.8333333333333,22,0.166666666666667,2.5,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,83.5,85.1,81.8,84.9,83.1,82.4
"2437245","2437","24",91.6838393797574,FALSE,42.4,57.8,9.4,21.4,0,2.2,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,81.9,83.4,77.8,84.1,40.8,80.9
"2456042","2456","24",69.4138936286696,FALSE,61.5,79,21.25,31.75,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98,98.5,97.7,95.7,91.9,95.4
"2456050","2456","24",63.2251070252642,FALSE,61.25,80.5,21.25,31.25,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,97.9,98.7,97.7,94.8,91.9,95.4
"2456055","2456","24",76.3436749257301,FALSE,59.5,76.75,19.75,30.75,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,95.8,97.9,96,93.8,91.9,95.4
"2456060","2456","24",48.191872893895,FALSE,60,76,20,31,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,96.4,97.2,96.4,94.4,91.9,95.4
"2456065","2456","24",71.5338629716311,FALSE,60.2,76,20.4,31.4,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,96.7,97.2,96.9,95,91.9,95.4
"2406045","2406","24",73.5698428967884,FALSE,26.25,36,3.75,6.25,0,0.25,20.7168100586114,26.953688931354,2.23863873976255,4.14519056612166,0,0.194143663598812,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,54.4,49.9,53.9,47,40.8,58.2
"2406050","2406","24",85.2801479760986,FALSE,25.75,35,3.25,5.5,0,0,20.7168100586114,26.953688931354,2.23863873976255,4.14519056612166,0,0.194143663598812,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,52.5,48.1,51.5,44.2,40.8,27.7
"2406055","2406","24",179.940295510219,FALSE,23,29.8571428571429,1.71428571428571,3.85714285714286,0,0,20.7168100586114,26.953688931354,2.23863873976255,4.14519056612166,0,0.194143663598812,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,47.6,39.2,40.8,36.2,40.8,27.7
"1332077","1332","13",91.8524864957538,FALSE,32,40.4,5.6,9,0,1,28.3986500762289,37.1765121062712,4.8171768866044,7.3725596550209,0,0.532935723072249,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,65.9,58,63,56,40.8,66.4
"1332078","1332","13",575.167456175843,FALSE,25.7058823529412,34.8235294117647,3.17647058823529,6.05882352941176,0,0.176470588235294,28.3986500762289,37.1765121062712,4.8171768866044,7.3725596550209,0,0.532935723072249,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,52.5,47.6,51.2,46.5,40.8,57.4
"1332112","1332","13",4138.5241674367,FALSE,23.0769230769231,31.4487179487179,2.5,5.32051282051282,0,0.141025641025641,28.3986500762289,37.1765121062712,4.8171768866044,7.3725596550209,0,0.532935723072249,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,47.9,41.6,46.8,43.5,40.8,56.8
"2461035","2461","24",18.9381162709426,FALSE,47.5,67,11.5,23.5,0,3,47.5496426620088,65.8819873681927,11.6187656479652,23.5065637648465,0.0320760214820449,3.14907977194923,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.4,90.1,83.8,86.3,40.8,85.1
"2437067","2437","24",335.192219836595,FALSE,48.2222222222222,65.2222222222222,12.7777777777778,24.5555555555556,0.333333333333333,3.11111111111111,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,88.1,89,86.3,87.4,84.7,86.3
"2437205","2437","24",128.486288860774,FALSE,46.7142857142857,62.2857142857143,12.2857142857143,23.5714285714286,0.285714285714286,3,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,86.8,86.6,85.6,86.4,84.3,85.1
"2437210","2437","24",58.42154643164,FALSE,48.8333333333333,65.6666666666667,13.6666666666667,25.1666666666667,0.5,3.16666666666667,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,88.5,89.2,87.8,87.9,86.2,86.5
"2437215","2437","24",100.475638780227,FALSE,47.5,64.25,13,24.25,0.5,3,46.3678745204359,62.7133511086968,12.0066247970358,23.4144310741608,0.277687709437224,2.88580448694333,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.4,88.1,86.8,87.2,86.2,85.1
"3510035","3510","35",1104.21180483807,FALSE,52.5555555555556,66.2962962962963,14.6296296296296,30.6666666666667,0.518518518518518,4.2962962962963,52.6857928543848,67.7631096006016,14.5396630610707,30.6795990893141,0.269866174251147,4.49492351237371,25.3975254066522,38.4385661432019,4.93033259559165,10.5798115050915,0.155482995787871,0.720458052024151,91.4,89.6,88.8,93.7,87,90.8
"3510045","3510","35",1323.96424463125,FALSE,44.96,58.6,10.36,25.84,0.04,2.52,52.6857928543848,67.7631096006016,14.5396630610707,30.6795990893141,0.269866174251147,4.49492351237371,25.3975254066522,38.4385661432019,4.93033259559165,10.5798115050915,0.155482995787871,0.720458052024151,85.1,84,80.9,88.3,81.8,82.8
"2498806","2498","24",1.40023892787482,TRUE,5.22513089005236,6.32460732984293,0,0,0,0,2.7440795766444,3.32188376837999,0,0,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,16.2,13.1,12.3,9.6,40.8,27.7
"2498904","2498","24",44266.6499474517,FALSE,2.64511278195489,3.5187969924812,0,0,0,0,2.7440795766444,3.32188376837999,0,0,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,11.2,9,12.3,9.6,40.8,27.7
"2498912","2498","24",39871.7569955521,FALSE,3.33047945205479,4.23287671232877,0,0,0,0,2.7440795766444,3.32188376837999,0,0,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,12.9,10.2,12.3,9.6,40.8,27.7
"2499030","2499","24",523.937810694861,FALSE,5.58823529411765,10.4117647058824,0,0.647058823529412,0,0,2.47839997632178,4.86776904928393,0.189332484623936,0.587207390355813,0,0.000253410962869606,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,16.6,17.5,12.3,22.9,40.8,27.7
"2499035","2499","24",275.366381106467,FALSE,23.0909090909091,28.9090909090909,4,8.27272727272727,0,0,2.47839997632178,4.86776904928393,0.189332484623936,0.587207390355813,0,0.000253410962869606,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,48,38,55.8,53.9,40.8,27.7
"1329051","1329","13",90.4000561030417,FALSE,15.5,24.5,1,2,0,0,14.9602480168802,23.2422113711864,1.39076058535087,2.75465101810775,0,0.0347799488758531,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,31.3,32.8,34.8,29.3,40.8,27.7
"1329109","1329","13",1559.45073240579,FALSE,19.1,28.05,2.325,4.2,0,0.075,14.9602480168802,23.2422113711864,1.39076058535087,2.75465101810775,0,0.0347799488758531,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,39.1,37.1,45.8,38.5,40.8,56.1
"1330052","1330","13",515.997845267974,FALSE,6.71428571428571,11.8571428571429,0,0.428571428571429,0,0,29.0178389618905,38.1316813638469,5.48143212803317,8.76124448161947,0,0.797778021349073,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,18.1,19.5,12.3,21.7,40.8,27.7
"1330053","1330","13",932.286176316227,FALSE,30.1,41.4,4.6,8.9,0,0.2,29.0178389618905,38.1316813638469,5.48143212803317,8.76124448161947,0,0.797778021349073,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,63.1,59.8,58.6,55.4,40.8,57.7
"1330055","1330","13",206.61848690383,TRUE,30.6020747665989,40.26189356093,5.65114580675834,8.89850462905606,0,0.922973283677525,29.0178389618905,38.1316813638469,5.48143212803317,8.76124448161947,0,0.797778021349073,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,63.6,57.7,63.1,55.3,40.8,63.7
"2460028","2460","24",100.925645151022,FALSE,56,70.8,17,28.8,0.6,4.6,56.8709654681257,71.0606606222507,17.519926242053,29.2779702717101,0.69076048305264,5.01247768890742,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,93.3,93,91.8,91.1,87.3,91.4
"2460037","2460","24",57.3460118863038,FALSE,55.4,70.8,16.4,28.4,0.4,4.8,56.8709654681257,71.0606606222507,17.519926242053,29.2779702717101,0.69076048305264,5.01247768890742,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,92.9,93,90.9,90.9,85.2,91.8
"2461005","2461","24",49.7902298406646,FALSE,52,69.75,13.75,26.5,0,3.5,47.5496426620088,65.8819873681927,11.6187656479652,23.5065637648465,0.0320760214820449,3.14907977194923,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,91,91.9,87.9,89,40.8,87.5
"2449113","2449","24",87.7065726151497,FALSE,54.4,71,16.2,28,0.6,3.8,49.558046492073,65.9493475515358,12.5131973437869,23.8456541907074,0.149997098102324,2.98350858643983,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,92.3,93.2,90.7,90.5,87.3,88.6
"2446105","2446","24",55.221098856683,FALSE,58.6,74.8,17.8,29.4,0.4,5.8,51.8924121355215,66.6315258670095,12.5631954536416,23.9044498060289,0.139111028110052,3.7622617991549,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,95,96.3,92.8,91.8,85.2,93.8
"2446112","2446","24",93.5507719674943,FALSE,58.25,73,16.5,28.75,0,5.5,51.8924121355215,66.6315258670095,12.5631954536416,23.9044498060289,0.139111028110052,3.7622617991549,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,94.7,95.1,91.1,91.1,40.8,93.1
"2447010","2447","24",50.3352525368682,FALSE,57.75,69.75,14.5,28.25,0,4.25,52.536592125637,65.4446211141615,12.2443777672564,24.6163506129002,0,2.99207387671071,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,94.4,91.9,88.7,90.8,40.8,90.7
"2456005","2456","24",19.9418735098392,FALSE,62.5,81.5,22,31.5,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98.4,98.9,98.1,95.2,91.9,95.4
"2456010","2456","24",76.6256565178371,FALSE,62.3333333333333,80.5,21,31.6666666666667,1,6,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98.4,98.7,97.5,95.6,91.9,95.4
"1331063","1331","13",237.633813085636,FALSE,40.8,50.8,9,12.8,0,1.9,35.6322417842069,44.6962807343694,7.38323160870127,10.2838774245805,0,1.32743359038743,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,79.9,73.7,76.5,66.1,40.8,74.6
"1331064","1331","13",21.3967917979334,FALSE,42.5,52,10,14,0,2,35.6322417842069,44.6962807343694,7.38323160870127,10.2838774245805,0,1.32743359038743,28.3725611628868,36.9152898166652,5.02508775237589,7.69800343784709,0,0.654580042694339,82.1,75.8,79.8,68.8,40.8,77.5
"2461045","2461","24",36.057187277227,FALSE,45.5,65,10.5,21.5,0,3,47.5496426620088,65.8819873681927,11.6187656479652,23.5065637648465,0.0320760214820449,3.14907977194923,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,85.7,88.8,81.2,84.1,40.8,85.1
"2458037","2458","24",43.683894963149,FALSE,61.75,75.25,19.5,32.25,0.75,6,61.8834853943628,75.1374452967947,20.136482347765,32.2946021470341,0.964889188769327,6,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98.2,96.7,95.7,96.2,88.5,95.4
"2458227","2458","24",122.05224177948,FALSE,62.1666666666667,75.1666666666667,20.3333333333333,32.3333333333333,1,6,61.8834853943628,75.1374452967947,20.136482347765,32.2946021470341,0.964889188769327,6,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98.3,96.6,96.8,96.3,91.9,95.4
"2459010","2459","24",48.7244384948317,FALSE,60.6666666666667,74.6666666666667,19.3333333333333,31.6666666666667,0.666666666666667,6,59.5732943393001,72.9290114370606,19.0851995239176,30.9994498682425,0.804058845735576,5.78907099445106,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,97.1,96.2,95.5,95.6,87.8,95.4
"2459015","2459","24",36.8022814458373,FALSE,60.5,74.5,19.5,31.5,0.5,6,59.5732943393001,72.9290114370606,19.0851995239176,30.9994498682425,0.804058845735576,5.78907099445106,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,96.9,96.2,95.7,95.2,86.2,95.4
"2452045","2452","24",67.4903374775486,FALSE,53,70.1666666666667,15.8333333333333,27.3333333333333,0.333333333333333,3.83333333333333,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,91.7,92.3,90,89.8,84.7,88.7
"2452050","2452","24",37.2922554043041,FALSE,52.3333333333333,69.5,15,27,0.333333333333333,3.66666666666667,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,91.3,91.7,89.2,89.4,84.7,88.2
"2452055","2452","24",106.74872486904,FALSE,47.1428571428571,63.1428571428571,11.7142857142857,22.5714285714286,0.285714285714286,3.14285714285714,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.2,87.3,84.2,85.5,84.3,86.3
"2452062","2452","24",132.565729230929,FALSE,47.8571428571429,65.1428571428571,12,23.4285714285714,0.142857142857143,3,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,87.6,88.9,84.9,86.2,82.8,85.1
"2452070","2452","24",74.6867340682496,FALSE,44.6,61.2,10.2,21.2,0,2.6,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,84.8,85.9,80.6,83.8,40.8,83
"2452075","2452","24",15.3031988397422,FALSE,38.5,52.5,7.5,17.5,0,2,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,76.6,76.7,71.1,76.6,40.8,77.5
"2452080","2452","24",12.8164531303524,FALSE,35,50,6,16,0,2,41.9278414396709,57.1744650106323,9.89903819816146,19.7008622471005,0.167048016821808,2.65604353494273,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,70.7,72.4,64.7,73.3,40.8,77.5
"2457040","2457","24",25.4243540247029,FALSE,61.5,73.5,19.25,31.75,0.5,6,60.4565545552983,73.2731296879447,19.2521616766167,31.1855770332825,0.575682854941121,5.71068248694794,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,98,95.5,95.3,95.7,86.2,95.4
"2404902","2404","24",3477.38463064284,FALSE,7.41538461538462,8.07692307692308,0,0.584615384615385,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,19.3,15.2,12.3,22.7,40.8,27.7
"2404904","2404","24",86.3974075867901,FALSE,8.2,9.8,0,0.8,0,0,6.77544983576765,7.57083418064971,0,0.518143130077587,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,20.8,16.7,12.3,23.6,40.8,27.7
"2405010","2405","24",148.893704273421,FALSE,14.3333333333333,13.6666666666667,1.33333333333333,2.33333333333333,0,0,16.3758186391805,19.4738959834935,1.89862641537631,3.00037891439477,0,0,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,29,21.2,38.5,30.7,40.8,27.7
"2461050","2461","24",77.3276320479499,FALSE,41.4,58.4,8.6,19.2,0,2.8,47.5496426620088,65.8819873681927,11.6187656479652,23.5065637648465,0.0320760214820449,3.14907977194923,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,80.7,83.9,74.9,80.7,40.8,83.8
"2449058","2449","24",259.76685784235,FALSE,49.5555555555556,66.6666666666667,12.4444444444444,23.7777777777778,0.111111111111111,3,49.558046492073,65.9493475515358,12.5131973437869,23.8456541907074,0.149997098102324,2.98350858643983,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,89.1,89.8,85.8,86.7,82.4,85.1
"2449070","2449","24",110.09825946034,FALSE,48.8,65.8,12,23.6,0,2.8,49.558046492073,65.9493475515358,12.5131973437869,23.8456541907074,0.149997098102324,2.98350858643983,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,88.5,89.2,84.9,86.5,40.8,83.8
"2441020","2441","24",141.825841141787,FALSE,18.2,30.4,0.4,3.2,0,0,29.5533525387909,42.7098704784428,3.27703876627264,7.64867297006786,0,0.949011281841992,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,37.2,40,28.7,34.3,40.8,27.7
"2441027","2441","24",204.977576124357,FALSE,19.25,31,0.5,3.375,0,0,29.5533525387909,42.7098704784428,3.27703876627264,7.64867297006786,0,0.949011281841992,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,39.4,40.9,29.8,34.8,40.8,27.7
"2441037","2441","24",271.164126698942,FALSE,29.5,42.6666666666667,3.16666666666667,6.75,0,0.833333333333333,29.5533525387909,42.7098704784428,3.27703876627264,7.64867297006786,0,0.949011281841992,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,61.9,61.3,51.1,48.1,40.8,63.3
"2435040","2435","24",128.226008799264,FALSE,32.1428571428571,46,5.71428571428571,14.2857142857143,0,1.71428571428571,23.1797014557447,35.7564306368918,2.67082265616905,7.94001156620949,0,0.560443023101081,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,66.2,66.6,63.3,69.4,40.8,73.4
"2435045","2435","24",158.30048249398,FALSE,30,43,4.71428571428571,11.5714285714286,0,1.28571428571429,23.1797014557447,35.7564306368918,2.67082265616905,7.94001156620949,0,0.560443023101081,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,62.8,61.7,58.9,63.8,40.8,70.4
"2435050","2435","24",221.659139134558,FALSE,31.625,45.875,5.25,13.375,0,1.5,23.1797014557447,35.7564306368918,2.67082265616905,7.94001156620949,0,0.560443023101081,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,65.3,66.2,61.7,67.6,40.8,71.9
"2456105","2456","24",70.4314596382103,FALSE,59,74.8,18.6,30,0.8,5.8,60.6988439315052,77.1125788560362,20.3551106233948,31.3732897414935,0.933759296485188,5.98574303879005,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,95.3,96.3,94.1,92.7,88.9,93.8
"2457005","2457","24",27.4878396710641,FALSE,61.3333333333333,74.3333333333333,20,31.6666666666667,1,6,60.4565545552983,73.2731296879447,19.2521616766167,31.1855770332825,0.575682854941121,5.71068248694794,7.02544082903322,11.0081955537237,0.873830976281949,2.06790541211229,0.0062692021815564,0.131990281753377,97.9,96.1,96.4,95.6,91.9,95.4
