"geo","dguid","component","age","row","2001/2002","2002/2003","2003/2004","2004/2005","2005/2006","2006/2007","2007/2008","2008/2009","2009/2010","2010/2011","2011/2012","2012/2013","2013/2014","2014/2015","2015/2016","2016/2017","2017/2018","2018/2019","2019/2020","2020/2021","2021/2022","2022/2023","2023/2024","2024/2025"
"Wellington, Ontario",3523,"Net non-permanent residents","34",37,1,4,1,-2,-1,-6,-2,3,-3,-12,3,1,-12,-13,-5,8,0,9,2,-1,-2,32,55,-29
"Wellington, Ontario",3523,"Net non-permanent residents","35",38,1,4,1,-2,-3,0,3,-6,-8,-3,5,-2,-4,-1,0,-1,-2,1,0,-1,-22,25,37,-18
"Wellington, Ontario",3523,"Net non-permanent residents","36",39,1,4,0,0,-3,-4,-1,-2,-3,-3,4,-4,-4,-15,-10,-2,0,7,-4,-11,1,27,22,-19
"Wellington, Ontario",3523,"Net non-permanent residents","37",40,1,1,-2,-4,-3,0,5,-4,-4,0,3,0,7,-5,-6,2,0,1,0,0,0,25,37,-7
"Wellington, Ontario",3523,"Net non-permanent residents","38",41,0,4,0,-1,-2,-1,0,-2,-4,0,1,0,-1,-10,-7,0,1,4,0,-4,11,20,27,-10
"Wellington, Ontario",3523,"Net non-permanent residents","39",42,2,3,-1,-1,-1,-4,0,-3,-1,-2,1,-4,-2,-3,-4,0,0,12,0,-3,7,20,31,-11
"Wellington, Ontario",3523,"Net non-permanent residents","40",43,1,3,-1,-2,-2,-3,0,-3,-2,-7,-1,0,0,-3,-4,-1,0,-1,-1,-8,-3,29,18,-8
"Wellington, Ontario",3523,"Net non-permanent residents","41",44,0,0,-2,-1,-7,-3,3,-3,-1,2,-1,-2,-4,0,-5,0,1,1,-1,0,-14,25,15,-9
"Wellington, Ontario",3523,"Net non-permanent residents","42",45,3,3,-1,-3,-3,0,2,0,-4,-8,1,1,2,-2,0,0,-1,5,-3,-2,-8,19,20,-14
"Wellington, Ontario",3523,"Net non-permanent residents","43",46,0,1,-2,0,-9,-7,-4,0,-11,1,-4,-6,-2,-11,-7,0,0,1,-2,0,2,4,17,-6
"Wellington, Ontario",3523,"Net non-permanent residents","44",47,1,1,-1,2,-4,-1,1,0,0,-3,1,-2,-4,-6,0,2,-2,1,-4,-5,8,24,20,-7
"Wellington, Ontario",3523,"Net non-permanent residents","45",48,0,1,-1,-2,-5,-3,-2,0,-1,-2,-1,-3,-1,-6,-2,-5,0,2,-3,-2,-1,3,25,-9
"Wellington, Ontario",3523,"Net non-permanent residents","46",49,1,0,0,0,0,0,0,0,-5,0,1,-4,-3,1,1,-2,0,0,-1,-6,-8,14,23,-18
"Wellington, Ontario",3523,"Net non-permanent residents","47",50,1,1,-1,-1,-3,-7,-1,-1,-1,-5,0,-4,-1,3,-3,-8,-1,0,-4,1,2,6,20,-9
"Wellington, Ontario",3523,"Net non-permanent residents","48",51,0,1,-1,-1,-4,-3,-2,0,-8,1,0,-3,-3,-2,-2,1,0,2,0,0,-5,2,20,1
"Wellington, Ontario",3523,"Net non-permanent residents","49",52,-1,-1,-1,-1,-7,0,-3,0,-5,-1,-2,-6,-3,-2,-1,0,-3,0,-1,0,1,5,13,-4
"Wellington, Ontario",3523,"Net non-permanent residents","50",53,1,1,0,0,-3,-2,0,0,-5,-3,0,-1,-2,0,-4,-2,-1,0,-3,0,5,5,11,-1
"Wellington, Ontario",3523,"Net non-permanent residents","51",54,0,0,0,-1,-4,-4,0,-2,-3,0,0,-9,0,-3,-3,-1,-3,0,-3,-3,2,4,6,-5
"Wellington, Ontario",3523,"Net non-permanent residents","52",55,0,1,0,0,-1,-3,0,-6,-1,0,-1,-2,-4,-3,0,-3,0,0,-2,-4,7,7,9,-4
"Wellington, Ontario",3523,"Net non-permanent residents","53",56,0,0,0,-3,-6,-3,0,-2,0,0,-1,-9,-3,0,-2,-2,-1,0,-3,0,1,3,9,-2
"Wellington, Ontario",3523,"Net non-permanent residents","54",57,-1,-1,-1,-1,-1,0,-2,-1,-3,0,-2,-5,-1,0,0,0,0,0,-1,1,2,0,8,-2
"Wellington, Ontario",3523,"Net non-permanent residents","55",58,0,0,0,-1,-4,0,0,-6,-3,0,-2,-2,-2,0,0,-1,0,0,1,0,0,2,2,2
"Wellington, Ontario",3523,"Net non-permanent residents","56",59,0,0,-1,-1,-1,0,-3,0,0,0,0,-2,-2,0,0,1,-1,0,-1,-3,-3,-1,10,-1
"Wellington, Ontario",3523,"Net non-permanent residents","57",60,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,-3,-2,-3,0,-1,-3,-2,-2,0,-1,2,5,8,0
"Wellington, Ontario",3523,"Net non-permanent residents","58",61,0,0,0,0,-2,-4,-1,-2,-1,0,-3,-2,-5,-1,-2,-1,-1,-2,0,-5,-1,0,-1,1
"Wellington, Ontario",3523,"Net non-permanent residents","59",62,1,0,-1,-1,0,0,-1,0,0,-5,0,-3,1,-1,0,0,0,-2,0,-3,2,-1,2,1
"Wellington, Ontario",3523,"Net non-permanent residents","60",63,1,0,1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-2,0,0,-1,0,0,1,-1,-2,0,1
"Wellington, Ontario",3523,"Net non-permanent residents","61",64,1,0,-1,-1,-3,1,0,1,0,1,0,0,0,0,-1,0,0,-1,-1,0,-1,3,6,3
"Wellington, Ontario",3523,"Net non-permanent residents","62",65,0,0,-1,-1,-2,0,0,-6,-1,-1,-2,-2,0,-3,0,0,0,-1,0,-4,3,4,4,-4
"Wellington, Ontario",3523,"Net non-permanent residents","63",66,-1,0,0,-1,-2,0,1,-1,0,1,0,-1,0,0,0,0,0,-1,-1,-1,4,8,4,1
"Wellington, Ontario",3523,"Net non-permanent residents","64",67,0,0,-1,0,-3,0,0,-3,1,0,-1,0,1,-2,-3,-1,0,1,0,1,-1,4,5,-3
"Wellington, Ontario",3523,"Net non-permanent residents","65",68,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0,0,-2,1,-1,-2,3,-1
"Wellington, Ontario",3523,"Net non-permanent residents","66",69,1,0,0,0,0,0,1,0,0,-2,0,0,-2,-2,-1,0,0,-1,-2,0,-3,1,3,-4
"Wellington, Ontario",3523,"Net non-permanent residents","67",70,-1,-1,0,0,-1,0,0,0,-2,-1,0,-2,0,-1,0,0,2,-1,-1,0,1,1,1,1
"Wellington, Ontario",3523,"Net non-permanent residents","68",71,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,1,0,2
"Wellington, Ontario",3523,"Net non-permanent residents","69",72,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-2,0,0,0,0,1,6,1
"Wellington, Ontario",3523,"Net non-permanent residents","70",73,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-3,1,0,-2
"Wellington, Ontario",3523,"Net non-permanent residents","71",74,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,-1,1,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","72",75,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","73",76,0,0,-1,-1,-2,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","74",77,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-3,1,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","75",78,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","76",79,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,-2,-1
"Wellington, Ontario",3523,"Net non-permanent residents","77",80,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","78",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","79",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
"Wellington, Ontario",3523,"Net non-permanent residents","80",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","81",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"Wellington, Ontario",3523,"Net non-permanent residents","82",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
"Wellington, Ontario",3523,"Net non-permanent residents","83",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","84",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wellington, Ontario",3523,"Net non-permanent residents","85",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","86",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wellington, Ontario",3523,"Net non-permanent residents","87",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2
"Wellington, Ontario",3523,"Net non-permanent residents","88",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","89",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wellington, Ontario",3523,"Net non-permanent residents","90+",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halton, Ontario",3524,"Net non-permanent residents","Total",1,403,534,122,13,-341,0,439,360,167,325,287,257,86,148,651,929,1415,1511,575,-971,268,5173,5671,-971
"Halton, Ontario",3524,"Net non-permanent residents","-1",2,2,4,3,3,2,0,2,1,0,1,1,0,2,2,2,0,2,2,0,0,2,0,0,1
"Halton, Ontario",3524,"Net non-permanent residents","0",3,7,8,6,4,-1,-1,3,7,4,2,1,1,2,2,0,6,3,3,3,1,4,4,15,13
"Halton, Ontario",3524,"Net non-permanent residents","1",4,7,6,4,2,-1,4,4,0,1,-2,7,2,3,-1,-1,7,15,12,2,1,14,22,44,34
"Halton, Ontario",3524,"Net non-permanent residents","2",5,4,6,4,3,0,0,2,9,7,6,5,-1,4,5,3,8,7,6,10,0,18,24,61,41
"Halton, Ontario",3524,"Net non-permanent residents","3",6,5,6,0,0,1,5,17,10,11,0,4,8,1,0,2,12,17,9,3,0,19,43,51,33
"Halton, Ontario",3524,"Net non-permanent residents","4",7,7,10,1,3,-1,2,17,7,3,5,9,2,4,4,10,11,18,8,26,0,5,55,88,31
"Halton, Ontario",3524,"Net non-permanent residents","5",8,9,9,1,0,0,0,32,8,2,1,3,3,2,0,11,3,19,24,17,3,20,73,76,12
"Halton, Ontario",3524,"Net non-permanent residents","6",9,7,5,-1,0,-2,0,-1,5,1,0,0,5,0,7,13,21,28,33,19,0,17,69,84,8
"Halton, Ontario",3524,"Net non-permanent residents","7",10,4,3,-2,-4,0,1,13,2,0,3,3,1,-2,7,5,7,21,28,0,-7,10,45,58,-10
"Halton, Ontario",3524,"Net non-permanent residents","8",11,4,0,-2,-1,-1,-3,5,14,7,-5,-1,-3,0,0,2,17,21,22,15,-4,-4,65,67,-6
"Halton, Ontario",3524,"Net non-permanent residents","9",12,5,3,0,0,0,12,26,6,3,0,0,1,0,6,2,13,39,26,11,-3,-1,42,56,-42
"Halton, Ontario",3524,"Net non-permanent residents","10",13,1,2,-4,-3,0,15,8,15,8,0,-2,1,-1,-1,3,18,19,17,8,-14,-8,38,69,3
"Halton, Ontario",3524,"Net non-permanent residents","11",14,3,7,-2,-2,1,1,0,-1,-6,-2,0,0,-2,10,8,16,29,28,20,-11,-3,43,63,-3
"Halton, Ontario",3524,"Net non-permanent residents","12",15,7,6,-1,-2,0,-2,-6,0,0,-10,1,0,0,8,1,4,33,23,19,-18,4,44,54,-14
"Halton, Ontario",3524,"Net non-permanent residents","13",16,7,4,0,-2,6,10,0,4,6,0,0,23,9,10,16,33,31,50,42,-12,-10,37,90,-26
"Halton, Ontario",3524,"Net non-permanent residents","14",17,9,10,8,6,5,19,14,37,6,4,18,26,26,41,49,97,125,102,69,0,41,75,141,49
"Halton, Ontario",3524,"Net non-permanent residents","15",18,13,16,9,10,21,32,-6,5,16,20,41,60,38,49,107,140,149,106,86,1,53,94,143,43
"Halton, Ontario",3524,"Net non-permanent residents","16",19,20,18,14,13,16,40,58,44,39,17,35,46,54,29,105,98,114,28,45,-2,11,35,67,-9
"Halton, Ontario",3524,"Net non-permanent residents","17",20,35,33,26,30,7,8,0,-4,-1,54,27,85,13,64,124,109,165,149,138,-15,64,258,237,84
"Halton, Ontario",3524,"Net non-permanent residents","18",21,62,63,45,45,-17,-1,9,9,16,44,35,66,32,60,151,177,291,203,179,-41,105,595,601,224
"Halton, Ontario",3524,"Net non-permanent residents","19",22,45,50,36,28,-12,7,9,15,35,51,23,2,5,9,93,26,58,46,-41,-48,107,422,488,138
"Halton, Ontario",3524,"Net non-permanent residents","20",23,31,33,21,15,1,6,5,10,25,34,-14,13,4,-6,33,23,2,5,-2,-20,67,210,230,-84
"Halton, Ontario",3524,"Net non-permanent residents","21",24,23,24,9,0,0,0,21,18,35,58,39,18,30,18,34,31,79,69,3,-28,22,166,183,-1
"Halton, Ontario",3524,"Net non-permanent residents","22",25,17,17,1,-7,-26,1,21,20,37,37,18,-2,46,48,65,34,76,78,45,0,-28,122,169,-14
"Halton, Ontario",3524,"Net non-permanent residents","23",26,14,18,3,-6,-33,3,17,11,24,35,18,3,42,33,43,52,94,119,25,-8,-43,75,155,-62
"Halton, Ontario",3524,"Net non-permanent residents","24",27,6,18,3,-5,-56,1,1,18,27,17,2,5,9,3,43,9,38,57,12,-34,-18,113,122,-80
"Halton, Ontario",3524,"Net non-permanent residents","25",28,11,12,2,-9,-32,-7,5,2,5,24,3,0,-6,-9,12,39,21,8,-3,-56,-102,97,105,-48
"Halton, Ontario",3524,"Net non-permanent residents","26",29,5,10,-1,-8,-21,-5,8,15,2,1,-1,0,-3,6,3,1,-12,1,-14,-76,-106,72,79,-150
"Halton, Ontario",3524,"Net non-permanent residents","27",30,4,13,-2,-4,-28,-6,-2,7,0,0,0,4,-8,6,1,3,-7,-13,-25,-87,-95,105,76,-152
"Halton, Ontario",3524,"Net non-permanent residents","28",31,3,14,-1,0,-16,-3,4,21,0,2,1,1,-11,13,0,1,-20,-15,-22,-68,-21,106,91,-103
"Halton, Ontario",3524,"Net non-permanent residents","29",32,0,14,1,-5,-8,0,15,37,-3,4,15,0,-1,-3,0,20,0,-4,-30,-46,-46,125,93,-90
"Halton, Ontario",3524,"Net non-permanent residents","30",33,4,12,-5,-8,-21,-4,8,6,-5,-3,10,3,-23,-3,1,11,-15,7,-16,-29,11,127,112,-95
"Halton, Ontario",3524,"Net non-permanent residents","31",34,2,7,-2,-6,-23,-6,5,8,6,2,13,10,-13,-5,0,4,-17,8,0,-18,48,100,136,-79
"Halton, Ontario",3524,"Net non-permanent residents","32",35,2,8,-1,-3,-8,0,29,4,-3,-7,5,-5,-19,-15,3,4,0,24,-7,-34,3,136,128,-40
"Halton, Ontario",3524,"Net non-permanent residents","33",36,2,8,-4,-9,-10,6,28,12,-5,1,21,-2,-23,-19,-6,2,-9,12,2,-17,30,150,79,-39
"Halton, Ontario",3524,"Net non-permanent residents","34",37,1,8,1,-2,-3,4,6,14,-4,3,14,0,-22,-3,1,8,2,15,2,-26,1,136,78,-49
"Halton, Ontario",3524,"Net non-permanent residents","35",38,3,6,-3,-6,-7,8,11,6,-2,-3,2,-4,-5,-7,-2,-4,1,12,0,-12,25,144,65,-17
"Halton, Ontario",3524,"Net non-permanent residents","36",39,0,6,-4,0,-8,8,1,1,-6,-12,3,-10,-9,-16,-19,6,0,14,1,3,29,114,62,-47
"Halton, Ontario",3524,"Net non-permanent residents","37",40,2,8,-4,-1,0,-2,33,4,-18,7,8,-1,-6,-2,-5,8,1,20,-5,-9,34,107,50,-18
"Halton, Ontario",3524,"Net non-permanent residents","38",41,2,7,-2,0,0,-14,6,-2,-14,2,20,3,-4,-9,-13,0,2,44,12,-5,1,121,53,-21
"Halton, Ontario",3524,"Net non-permanent residents","39",42,3,4,-2,-3,0,-9,7,13,-3,-8,3,-10,-2,-9,-9,-8,1,24,11,1,15,100,77,-26
"Halton, Ontario",3524,"Net non-permanent residents","40",43,2,8,0,-1,0,-17,0,12,-5,-10,-2,1,-9,-21,-17,-7,1,16,-8,-26,-4,66,79,-61
"Halton, Ontario",3524,"Net non-permanent residents","41",44,-1,3,-4,-5,0,-3,6,6,-4,0,5,4,4,-22,-11,-2,2,23,5,-6,-9,68,69,-20
"Halton, Ontario",3524,"Net non-permanent residents","42",45,3,6,-1,-6,0,-4,0,-1,-18,0,-2,1,1,-18,-9,-1,4,27,4,-28,6,72,65,-8
"Halton, Ontario",3524,"Net non-permanent residents","43",46,2,4,-3,-3,-10,-15,-1,0,-3,4,-10,-5,-8,-13,-20,0,0,19,-1,-7,-13,81,75,-1
"Halton, Ontario",3524,"Net non-permanent residents","44",47,2,5,0,0,0,-4,0,-4,-4,-2,-2,-4,-5,-10,-16,-6,-2,9,0,-11,0,51,68,-20
"Halton, Ontario",3524,"Net non-permanent residents","45",48,-1,3,-1,-3,-4,-7,3,0,-17,-7,0,-6,-4,-8,-25,0,-3,7,0,-13,-14,54,71,-26
"Halton, Ontario",3524,"Net non-permanent residents","46",49,0,0,0,-1,-2,-11,2,-11,1,6,0,-6,-11,-4,-20,-3,-12,4,0,-15,-23,32,34,-31
"Halton, Ontario",3524,"Net non-permanent residents","47",50,1,1,0,-2,-2,-3,1,-1,1,-14,-4,-5,-5,-14,-13,2,-6,4,0,-3,2,16,15,-27
"Halton, Ontario",3524,"Net non-permanent residents","48",51,2,1,0,-1,-2,-7,-1,-4,-11,-5,-2,-11,2,-5,-7,-17,0,3,-8,-14,-18,6,18,-15
"Halton, Ontario",3524,"Net non-permanent residents","49",52,0,-1,-1,-3,-3,-7,1,-10,0,-3,-2,-5,3,-14,-14,-8,-4,0,-11,2,2,39,42,-12
"Halton, Ontario",3524,"Net non-permanent residents","50",53,2,-1,-2,-3,-3,-7,1,-13,2,-1,0,-6,-6,-4,-11,-7,-4,4,-5,0,7,10,23,-28
"Halton, Ontario",3524,"Net non-permanent residents","51",54,0,0,0,0,-1,-3,0,0,3,0,-5,-9,-6,-10,-13,0,0,1,-3,-5,-25,26,31,-15
"Halton, Ontario",3524,"Net non-permanent residents","52",55,-1,1,-2,-1,-6,-7,0,-2,-4,-1,-7,-13,-4,-5,-1,-8,-7,-1,-10,-4,-10,14,32,-30
"Halton, Ontario",3524,"Net non-permanent residents","53",56,-1,1,0,-2,-3,0,1,-5,-10,-1,-13,4,-3,0,-4,-6,-1,-1,-2,-5,-13,7,46,-10
"Halton, Ontario",3524,"Net non-permanent residents","54",57,-1,0,-2,-1,0,-2,1,-6,1,1,-6,-6,-8,-2,-15,-13,-2,1,-14,-17,-4,5,21,-14
"Halton, Ontario",3524,"Net non-permanent residents","55",58,0,0,0,-1,-5,-8,-2,-5,0,-4,-1,-2,2,-5,-1,-4,0,1,-10,-2,-3,10,19,-5
"Halton, Ontario",3524,"Net non-permanent residents","56",59,-1,-2,0,0,-2,-1,1,1,-4,-5,1,-4,1,-3,-3,-9,0,1,-7,1,11,4,17,5
"Halton, Ontario",3524,"Net non-permanent residents","57",60,-1,-1,-3,-2,0,-4,1,-2,-3,-3,-10,-4,0,-8,0,-10,-2,0,-5,-6,10,4,6,12
"Halton, Ontario",3524,"Net non-permanent residents","58",61,0,0,-1,-2,-1,-7,0,-3,-6,0,1,-5,1,1,-4,-15,1,-1,-4,-4,3,-7,3,6
"Halton, Ontario",3524,"Net non-permanent residents","59",62,1,-1,0,0,0,0,-1,1,0,0,-6,-1,-5,-8,-3,-4,0,0,-5,-6,3,6,19,5
"Halton, Ontario",3524,"Net non-permanent residents","60",63,0,0,-3,-4,-2,0,-4,-1,-2,-6,-5,-5,-4,-3,0,-1,0,-3,-3,-6,11,3,13,-3
"Halton, Ontario",3524,"Net non-permanent residents","61",64,0,0,0,0,0,-4,-3,-5,0,4,-6,1,0,0,0,-9,0,-1,-2,-5,11,12,41,-6
"Halton, Ontario",3524,"Net non-permanent residents","62",65,-1,0,-1,-1,-1,-3,1,2,0,0,-4,-5,-3,-4,-2,-2,-1,0,0,-4,3,2,8,-15
"Halton, Ontario",3524,"Net non-permanent residents","63",66,0,0,-1,0,-1,-1,3,-3,-3,-1,-3,-3,-2,0,-2,-4,0,1,1,-8,4,18,25,-2
"Halton, Ontario",3524,"Net non-permanent residents","64",67,0,-1,-2,-2,0,0,0,-4,-1,-2,-1,0,-1,0,-7,-3,1,-2,1,-7,-8,7,28,-1
"Halton, Ontario",3524,"Net non-permanent residents","65",68,0,0,-1,-1,0,-4,2,0,0,0,-3,1,-3,-1,-5,1,-1,2,0,-2,8,8,20,-2
"Halton, Ontario",3524,"Net non-permanent residents","66",69,-1,0,-1,0,-3,0,0,0,0,-2,-4,2,-1,1,-1,2,-1,0,1,-1,0,8,26,-6
"Halton, Ontario",3524,"Net non-permanent residents","67",70,0,0,0,-1,-1,2,-3,-1,-2,0,-2,-1,1,-2,-4,3,1,0,2,-4,2,5,23,0
"Halton, Ontario",3524,"Net non-permanent residents","68",71,0,0,-1,-3,0,0,-2,0,0,-3,-3,-2,0,0,-4,0,0,-4,0,-4,-2,6,-2,-6
"Halton, Ontario",3524,"Net non-permanent residents","69",72,0,0,1,0,1,0,-1,0,0,-1,0,-1,0,0,-3,-2,0,-3,-2,-3,1,8,9,3
"Halton, Ontario",3524,"Net non-permanent residents","70",73,0,0,-1,-3,-3,0,0,0,0,0,-2,0,0,0,1,0,0,1,0,-1,6,1,0,-17
"Halton, Ontario",3524,"Net non-permanent residents","71",74,-1,-3,0,-1,-1,-1,-1,0,-1,-1,-3,0,-2,0,0,0,3,0,0,1,2,10,11,1
"Halton, Ontario",3524,"Net non-permanent residents","72",75,0,-1,-2,-2,0,0,0,-2,0,0,0,0,0,0,-1,-2,0,-1,0,-4,5,7,1,-4
"Halton, Ontario",3524,"Net non-permanent residents","73",76,0,0,0,0,0,-2,0,0,0,-1,0,0,1,0,-1,0,1,0,0,-5,0,0,4,-6
"Halton, Ontario",3524,"Net non-permanent residents","74",77,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,2,1,0,-3,13,6,5,4
"Halton, Ontario",3524,"Net non-permanent residents","75",78,-1,-1,-1,1,0,1,-1,0,0,0,0,-1,-1,1,-1,0,3,0,0,-1,4,5,3,-3
"Halton, Ontario",3524,"Net non-permanent residents","76",79,1,0,0,0,-1,0,0,0,0,1,-2,-1,0,-1,0,0,1,-2,1,-2,0,-4,-1,1
"Halton, Ontario",3524,"Net non-permanent residents","77",80,0,-1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,-1,-2,-4,4,1,-4
"Halton, Ontario",3524,"Net non-permanent residents","78",81,0,-1,0,0,-2,0,0,2,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,6
"Halton, Ontario",3524,"Net non-permanent residents","79",82,0,0,0,1,-1,0,0,0,0,-1,-1,0,-2,0,0,-3,0,-3,0,0,4,1,0,0
"Halton, Ontario",3524,"Net non-permanent residents","80",83,0,-1,0,0,-2,0,0,1,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,3,-2,-4,2
"Halton, Ontario",3524,"Net non-permanent residents","81",84,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,-1,-3,1,1
"Halton, Ontario",3524,"Net non-permanent residents","82",85,1,0,1,0,0,0,0,0,0,-2,0,0,-1,-1,-1,0,0,1,0,-2,1,-3,1,0
"Halton, Ontario",3524,"Net non-permanent residents","83",86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0
"Halton, Ontario",3524,"Net non-permanent residents","84",87,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,1,3,2,7,0
"Halton, Ontario",3524,"Net non-permanent residents","85",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,-5
"Halton, Ontario",3524,"Net non-permanent residents","86",89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2,0,0
"Halton, Ontario",3524,"Net non-permanent residents","87",90,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,1,-1
"Halton, Ontario",3524,"Net non-permanent residents","88",91,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-3,0,-1,-2
"Halton, Ontario",3524,"Net non-permanent residents","89",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
"Halton, Ontario",3524,"Net non-permanent residents","90+",93,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"Hamilton, Ontario",3525,"Net non-permanent residents","Total",1,897,1203,263,27,-682,-149,789,1293,411,309,602,73,-149,381,882,2242,2197,2447,1580,-1442,1673,6388,8457,-1553
"Hamilton, Ontario",3525,"Net non-permanent residents","-1",2,5,7,4,4,2,1,8,22,0,3,3,1,2,1,3,1,3,3,1,0,2,4,-1,3
"Hamilton, Ontario",3525,"Net non-permanent residents","0",3,16,16,14,9,1,4,20,30,15,19,7,7,4,2,9,10,14,9,5,0,9,15,26,9
"Hamilton, Ontario",3525,"Net non-permanent residents","1",4,13,15,10,7,1,7,32,32,27,5,7,6,4,3,11,5,13,10,9,1,24,29,53,50
"Hamilton, Ontario",3525,"Net non-permanent residents","2",5,8,13,3,3,-2,2,18,39,6,-2,1,-2,1,1,7,3,13,17,3,2,19,40,76,42
"Hamilton, Ontario",3525,"Net non-permanent residents","3",6,11,14,0,4,-2,0,15,30,-3,1,-1,-1,-1,-1,-1,10,23,9,6,0,14,40,64,44
"Hamilton, Ontario",3525,"Net non-permanent residents","4",7,16,15,2,4,-2,2,34,35,-2,-1,-5,-2,2,1,10,18,22,8,5,0,28,71,103,57
"Hamilton, Ontario",3525,"Net non-permanent residents","5",8,23,18,7,-1,-4,-1,14,44,30,3,-3,-2,11,5,12,27,18,10,11,-1,10,55,99,19
"Hamilton, Ontario",3525,"Net non-permanent residents","6",9,14,9,-4,0,-1,-1,15,36,11,-1,6,-1,6,7,4,13,17,21,12,-2,20,51,98,14
"Hamilton, Ontario",3525,"Net non-permanent residents","7",10,7,4,-3,-5,-13,-1,11,18,6,-13,-1,-9,-2,2,0,20,13,7,0,-14,37,43,86,-16
"Hamilton, Ontario",3525,"Net non-permanent residents","8",11,9,2,-3,-3,-5,-1,10,24,1,-19,-4,-5,-4,1,0,14,3,10,14,-17,4,48,68,9
"Hamilton, Ontario",3525,"Net non-permanent residents","9",12,8,2,-7,-3,-10,-4,3,17,1,-6,-2,-14,0,3,0,0,1,9,5,-38,-15,35,64,-5
"Hamilton, Ontario",3525,"Net non-permanent residents","10",13,5,8,0,-3,-3,1,15,25,4,-17,-2,-6,-13,-1,2,11,13,17,11,-14,4,56,67,-5
"Hamilton, Ontario",3525,"Net non-permanent residents","11",14,6,10,-1,-4,-6,-4,-1,0,-5,-18,0,-8,-4,1,3,0,10,23,5,-31,-7,22,66,21
